doi,url
https://doi.org/10.33545/26164485.2020.v4.i4b.252, https://www.homoeopathicjournal.com/articles/252/4-3-72-997.pdf
https://doi.org/10.33545/26164485.2020.v4.i4b.253, https://www.homoeopathicjournal.com/articles/253/4-3-77-458.pdf
https://doi.org/10.33545/26164485.2020.v4.i4b.254, https://www.homoeopathicjournal.com/articles/254/4-3-80-799.pdf
https://doi.org/10.33545/26164485.2020.v4.i4b.255, https://www.homoeopathicjournal.com/articles/255/4-3-83-238.pdf
https://doi.org/10.33545/26164485.2020.v4.i4b.256, https://www.homoeopathicjournal.com/articles/256/4-3-84-230.pdf
https://doi.org/10.33545/26164485.2020.v4.i4b.257, https://www.homoeopathicjournal.com/articles/257/4-4-1-353.pdf
https://doi.org/10.33545/26164485.2020.v4.i4b.259, https://www.homoeopathicjournal.com/articles/259/4-3-73-144.pdf
https://doi.org/10.33545/26164485.2020.v4.i4b.260, https://www.homoeopathicjournal.com/articles/260/4-4-6-834.pdf
https://doi.org/10.33545/26164485.2020.v4.i4b.261, https://www.homoeopathicjournal.com/articles/261/4-3-51-978.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.262, https://www.homoeopathicjournal.com/articles/262/4-4-10-432.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.263, https://www.homoeopathicjournal.com/articles/263/4-3-82-447.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.264, https://www.homoeopathicjournal.com/articles/264/4-3-86-481.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.265, https://www.homoeopathicjournal.com/articles/265/4-1-2-511.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.266, https://www.homoeopathicjournal.com/articles/266/4-3-87-230.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.267, https://www.homoeopathicjournal.com/articles/267/4-4-3-274.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.268, https://www.homoeopathicjournal.com/articles/268/4-3-85-558.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.269, https://www.homoeopathicjournal.com/articles/269/4-4-37-793.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.270, https://www.homoeopathicjournal.com/articles/270/4-4-14-478.pdf
https://doi.org/10.33545/26164485.2020.v4.i4c.271, https://www.homoeopathicjournal.com/articles/271/4-4-28-720.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.272, https://www.homoeopathicjournal.com/articles/272/4-3-79-513.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.273, https://www.homoeopathicjournal.com/articles/273/4-3-81-680.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.274, https://www.homoeopathicjournal.com/articles/274/4-4-15-285.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.275, https://www.homoeopathicjournal.com/articles/275/4-4-19-183.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.276, https://www.homoeopathicjournal.com/articles/276/4-4-30-383.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.277, https://www.homoeopathicjournal.com/articles/277/4-4-32-633.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.278, https://www.homoeopathicjournal.com/articles/278/4-4-34-486.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.279, https://www.homoeopathicjournal.com/articles/279/4-4-27-512.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.280, https://www.homoeopathicjournal.com/articles/280/4-4-22-474.pdf
https://doi.org/10.33545/26164485.2020.v4.i4d.281, https://www.homoeopathicjournal.com/articles/281/4-4-21-579.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.282, https://www.homoeopathicjournal.com/articles/282/4-4-25-476.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.283, https://www.homoeopathicjournal.com/articles/283/4-4-24-865.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.284, https://www.homoeopathicjournal.com/articles/284/4-4-39-275.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.285, https://www.homoeopathicjournal.com/articles/285/4-4-43-122.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.286, https://www.homoeopathicjournal.com/articles/286/4-4-33-946.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.287, https://www.homoeopathicjournal.com/articles/287/4-4-54-843.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.288, https://www.homoeopathicjournal.com/articles/288/4-4-38-549.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.289, https://www.homoeopathicjournal.com/articles/289/4-4-41-472.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.290, https://www.homoeopathicjournal.com/articles/290/4-4-16-609.pdf
https://doi.org/10.33545/26164485.2021.v5.i1a.291, https://www.homoeopathicjournal.com/articles/291/4-4-11-582.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.292, https://www.homoeopathicjournal.com/articles/292/4-4-44-853.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.293, https://www.homoeopathicjournal.com/articles/293/4-4-29-440.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.294, https://www.homoeopathicjournal.com/articles/294/4-4-62-370.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.295, https://www.homoeopathicjournal.com/articles/295/4-4-4-434.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.296, https://www.homoeopathicjournal.com/articles/296/4-4-66-581.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.297, https://www.homoeopathicjournal.com/articles/297/4-4-60-308.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.298, https://www.homoeopathicjournal.com/articles/298/4-4-65-183.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.299, https://www.homoeopathicjournal.com/articles/299/4-4-61-626.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.300, https://www.homoeopathicjournal.com/articles/300/4-4-58-562.pdf
https://doi.org/10.33545/26164485.2021.v5.i1b.301, https://www.homoeopathicjournal.com/articles/301/4-4-55-623.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.302, https://www.homoeopathicjournal.com/articles/302/5-1-2-332.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.303, https://www.homoeopathicjournal.com/articles/303/4-4-64-429.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.304, https://www.homoeopathicjournal.com/articles/304/4-4-20-591.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.305, https://www.homoeopathicjournal.com/articles/305/4-3-41-278.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.306, https://www.homoeopathicjournal.com/articles/306/4-4-57-957.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.307, https://www.homoeopathicjournal.com/articles/307/4-4-70-125.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.308, https://www.homoeopathicjournal.com/articles/308/4-4-51-656.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.309, https://www.homoeopathicjournal.com/articles/309/4-4-53-124.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.310, https://www.homoeopathicjournal.com/articles/310/4-4-69-874.pdf
https://doi.org/10.33545/26164485.2021.v5.i1c.311, https://www.homoeopathicjournal.com/articles/311/5-1-1-695.pdf
https://doi.org/10.33545/26164485.2021.v5.i1d.313, https://www.homoeopathicjournal.com/articles/313/4-4-49-664.pdf
https://doi.org/10.33545/26164485.2021.v5.i1d.314, https://www.homoeopathicjournal.com/articles/314/4-4-56-861.pdf
https://doi.org/10.33545/26164485.2021.v5.i1d.315, https://www.homoeopathicjournal.com/articles/315/4-3-66-617.pdf
https://doi.org/10.33545/26164485.2021.v5.i1d.316, https://www.homoeopathicjournal.com/articles/316/4-4-50-520.pdf
https://doi.org/10.33545/26164485.2021.v5.i1d.317, https://www.homoeopathicjournal.com/articles/317/5-1-4-676.pdf
https://doi.org/10.33545/26164485.2021.v5.i1d.318, https://www.homoeopathicjournal.com/articles/318/5-1-7-161.pdf
https://doi.org/10.33545/26164485.2021.v5.i1d.319, https://www.homoeopathicjournal.com/articles/319/5-1-5-515.pdf
https://doi.org/10.33545/26164485.2021.v5.i1d.320, https://www.homoeopathicjournal.com/articles/320/4-3-74-571.pdf
https://doi.org/10.33545/26164485.2021.v5.i1d.321, https://www.homoeopathicjournal.com/articles/321/5-1-20-504.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.322, https://www.homoeopathicjournal.com/articles/322/5-1-16-670.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.323, https://www.homoeopathicjournal.com/articles/323/5-1-35-429.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.324, https://www.homoeopathicjournal.com/articles/324/5-1-11-313.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.325, https://www.homoeopathicjournal.com/articles/325/5-1-8-829.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.326, https://www.homoeopathicjournal.com/articles/326/5-1-9-759.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.327, https://www.homoeopathicjournal.com/articles/327/5-1-25-934.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.328, https://www.homoeopathicjournal.com/articles/328/5-1-6-187.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.329, https://www.homoeopathicjournal.com/articles/329/5-1-26-938.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.330, https://www.homoeopathicjournal.com/articles/330/4-4-67-363.pdf
https://doi.org/10.33545/26164485.2021.v5.i1e.331, https://www.homoeopathicjournal.com/articles/331/4-4-68-544.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.332, https://www.homoeopathicjournal.com/articles/332/5-1-12-186.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.333, https://www.homoeopathicjournal.com/articles/333/5-1-28-946.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.334, https://www.homoeopathicjournal.com/articles/334/5-1-29-660.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.335, https://www.homoeopathicjournal.com/articles/335/5-1-30-855.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.336, https://www.homoeopathicjournal.com/articles/336/5-1-13-549.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.337, https://www.homoeopathicjournal.com/articles/337/5-1-18-135.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.338, https://www.homoeopathicjournal.com/articles/338/5-1-50-218.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.339, https://www.homoeopathicjournal.com/articles/339/5-1-36-326.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.340, https://www.homoeopathicjournal.com/articles/340/5-1-37-483.pdf
https://doi.org/10.33545/26164485.2021.v5.i1f.341, https://www.homoeopathicjournal.com/articles/341/5-1-27-290.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.342, https://www.homoeopathicjournal.com/articles/342/5-1-49-205.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.343, https://www.homoeopathicjournal.com/articles/343/5-1-45-155.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.344, https://www.homoeopathicjournal.com/articles/344/5-1-47-414.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.345, https://www.homoeopathicjournal.com/articles/345/5-1-31-359.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.346, https://www.homoeopathicjournal.com/articles/346/5-1-19-730.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.347, https://www.homoeopathicjournal.com/articles/347/5-1-51-447.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.348, https://www.homoeopathicjournal.com/articles/348/5-1-48-464.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.349, https://www.homoeopathicjournal.com/articles/349/5-1-59-212.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.350, https://www.homoeopathicjournal.com/articles/350/5-1-43-137.pdf
https://doi.org/10.33545/26164485.2021.v5.i1g.351, https://www.homoeopathicjournal.com/articles/351/5-1-38-686.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.352, https://www.homoeopathicjournal.com/articles/352/5-1-40-864.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.353, https://www.homoeopathicjournal.com/articles/353/5-1-68-462.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.354, https://www.homoeopathicjournal.com/articles/354/5-1-78-838.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.355, https://www.homoeopathicjournal.com/articles/355/5-1-52-276.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.356, https://www.homoeopathicjournal.com/articles/356/5-1-54-861.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.357, https://www.homoeopathicjournal.com/articles/357/5-1-65-852.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.359, https://www.homoeopathicjournal.com/articles/359/5-1-34-497.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.360, https://www.homoeopathicjournal.com/articles/360/5-1-42-811.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.361, https://www.homoeopathicjournal.com/articles/361/5-1-39-739.pdf
https://doi.org/10.33545/26164485.2021.v5.i2a.362, https://www.homoeopathicjournal.com/articles/362/5-1-71-630.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.363, https://www.homoeopathicjournal.com/articles/363/5-1-87-170.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.364, https://www.homoeopathicjournal.com/articles/364/5-1-88-895.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.365, https://www.homoeopathicjournal.com/articles/365/5-1-96-694.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.366, https://www.homoeopathicjournal.com/articles/366/5-1-53-477.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.367, https://www.homoeopathicjournal.com/articles/367/5-1-81-235.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.368, https://www.homoeopathicjournal.com/articles/368/5-1-91-164.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.369, https://www.homoeopathicjournal.com/articles/369/5-1-95-490.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.370, https://www.homoeopathicjournal.com/articles/370/5-1-80-347.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.371, https://www.homoeopathicjournal.com/articles/371/5-1-64-261.pdf
https://doi.org/10.33545/26164485.2021.v5.i2b.372, https://www.homoeopathicjournal.com/articles/372/5-1-86-289.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.373, https://www.homoeopathicjournal.com/articles/373/5-1-90-532.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.374, https://www.homoeopathicjournal.com/articles/374/5-1-89-888.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.375, https://www.homoeopathicjournal.com/articles/375/5-1-72-260.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.376, https://www.homoeopathicjournal.com/articles/376/5-1-94-766.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.377, https://www.homoeopathicjournal.com/articles/377/5-1-103-840.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.378, https://www.homoeopathicjournal.com/articles/378/5-1-106-146.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.379, https://www.homoeopathicjournal.com/articles/379/5-2-4-665.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.380, https://www.homoeopathicjournal.com/articles/380/5-1-108-263.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.381, https://www.homoeopathicjournal.com/articles/381/5-1-55-853.pdf
https://doi.org/10.33545/26164485.2021.v5.i2c.382, https://www.homoeopathicjournal.com/articles/382/5-1-105-391.pdf
https://doi.org/10.33545/26164485.2021.v5.i2d.383, https://www.homoeopathicjournal.com/articles/383/5-1-63-600.pdf
https://doi.org/10.33545/26164485.2021.v5.i2d.384, https://www.homoeopathicjournal.com/articles/384/4-4-17-819.pdf
https://doi.org/10.33545/26164485.2021.v5.i2d.385, https://www.homoeopathicjournal.com/articles/385/5-2-6-846.pdf
https://doi.org/10.33545/26164485.2021.v5.i2d.386, https://www.homoeopathicjournal.com/articles/386/5-1-82-472.pdf
https://doi.org/10.33545/26164485.2021.v5.i2d.388, https://www.homoeopathicjournal.com/articles/388/5-2-7-665.pdf
https://doi.org/10.33545/26164485.2021.v5.i2d.389, https://www.homoeopathicjournal.com/articles/389/5-2-13-224.pdf
https://doi.org/10.33545/26164485.2021.v5.i2d.390, https://www.homoeopathicjournal.com/articles/390/5-2-14-448.pdf
https://doi.org/10.33545/26164485.2021.v5.i2d.391, https://www.homoeopathicjournal.com/articles/391/5-2-15-132.pdf
https://doi.org/10.33545/26164485.2021.v5.i2d.392, https://www.homoeopathicjournal.com/articles/392/5-2-8-239.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.393, https://www.homoeopathicjournal.com/articles/393/5-1-74-876.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.394, https://www.homoeopathicjournal.com/articles/394/5-2-32-153.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.395, https://www.homoeopathicjournal.com/articles/395/5-2-11-692.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.396, https://www.homoeopathicjournal.com/articles/396/5-2-2-375.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.397, https://www.homoeopathicjournal.com/articles/397/5-2-12-716.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.398, https://www.homoeopathicjournal.com/articles/398/5-2-33-858.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.399, https://www.homoeopathicjournal.com/articles/399/5-2-35-743.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.400, https://www.homoeopathicjournal.com/articles/400/5-2-23-146.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.401, https://www.homoeopathicjournal.com/articles/401/4-4-40-335.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.402, https://www.homoeopathicjournal.com/articles/402/5-2-25-462.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.405, https://www.homoeopathicjournal.com/articles/405/5-1-69-692.pdf
https://doi.org/10.33545/26164485.2021.v5.i3a.403, https://www.homoeopathicjournal.com/articles/403/4-1-4-483.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.404, https://www.homoeopathicjournal.com/articles/404/5-2-26-623.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.406, https://www.homoeopathicjournal.com/articles/406/5-3-7-635.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.407, https://www.homoeopathicjournal.com/articles/407/5-3-20-475.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.408, https://www.homoeopathicjournal.com/articles/408/5-2-37-263.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.409, https://www.homoeopathicjournal.com/articles/409/5-2-31-458.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.410, https://www.homoeopathicjournal.com/articles/410/5-3-6-278.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.411, https://www.homoeopathicjournal.com/articles/411/5-2-39-513.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.412, https://www.homoeopathicjournal.com/articles/412/5-3-8-119.pdf
https://doi.org/10.33545/26164485.2021.v5.i3b.413, https://www.homoeopathicjournal.com/articles/413/5-3-12-782.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.414, https://www.homoeopathicjournal.com/articles/414/5-3-16-599.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.415, https://www.homoeopathicjournal.com/articles/415/5-3-11-163.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.416, https://www.homoeopathicjournal.com/articles/416/5-3-13-657.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.417, https://www.homoeopathicjournal.com/articles/417/5-2-27-168.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.418, https://www.homoeopathicjournal.com/articles/418/5-3-27-606.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.419, https://www.homoeopathicjournal.com/articles/419/5-3-3-318.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.420, https://www.homoeopathicjournal.com/articles/420/5-3-1-190.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.421, https://www.homoeopathicjournal.com/articles/421/5-3-15-763.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.422, https://www.homoeopathicjournal.com/articles/422/5-3-2-652.pdf
https://doi.org/10.33545/26164485.2021.v5.i3c.423, https://www.homoeopathicjournal.com/articles/423/5-3-28-799.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.424, https://www.homoeopathicjournal.com/articles/424/5-3-31-513.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.425, https://www.homoeopathicjournal.com/articles/425/4-3-88-885.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.426, https://www.homoeopathicjournal.com/articles/426/5-3-9-152.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.427, https://www.homoeopathicjournal.com/articles/427/5-2-38-334.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.428, https://www.homoeopathicjournal.com/articles/428/5-3-5-195.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.429, https://www.homoeopathicjournal.com/articles/429/5-3-34-342.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.430, https://www.homoeopathicjournal.com/articles/430/5-3-4-882.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.431, https://www.homoeopathicjournal.com/articles/431/5-2-21-209.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.432, https://www.homoeopathicjournal.com/articles/432/5-3-17-570.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.435, https://www.homoeopathicjournal.com/articles/435/5-3-21-598.pdf
https://doi.org/10.33545/26164485.2021.v5.i3d.434, https://www.homoeopathicjournal.com/articles/434/5-2-34-118.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.436, https://www.homoeopathicjournal.com/articles/436/5-2-29-525.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.437, https://www.homoeopathicjournal.com/articles/437/5-3-30-341.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.438, https://www.homoeopathicjournal.com/articles/438/5-3-25-214.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.439, https://www.homoeopathicjournal.com/articles/439/5-2-36-204.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.440, https://www.homoeopathicjournal.com/articles/440/5-3-33-770.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.441, https://www.homoeopathicjournal.com/articles/441/5-3-46-737.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.442, https://www.homoeopathicjournal.com/articles/442/5-3-43-835.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.443, https://www.homoeopathicjournal.com/articles/443/5-3-26-746.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.444, https://www.homoeopathicjournal.com/articles/444/5-3-54-487.pdf
https://doi.org/10.33545/26164485.2021.v5.i3e.445, https://www.homoeopathicjournal.com/articles/445/5-3-23-861.pdf
https://doi.org/10.33545/26164485.2021.v5.i4a.446, https://www.homoeopathicjournal.com/articles/446/5-3-38-848.pdf
https://doi.org/10.33545/26164485.2021.v5.i4a.447, https://www.homoeopathicjournal.com/articles/447/5-3-39-565.pdf
https://doi.org/10.33545/26164485.2021.v5.i4a.448, https://www.homoeopathicjournal.com/articles/448/5-3-24-326.pdf
https://doi.org/10.33545/26164485.2021.v5.i4a.449, https://www.homoeopathicjournal.com/articles/449/5-3-32-153.pdf
https://doi.org/10.33545/26164485.2021.v5.i4a.450, https://www.homoeopathicjournal.com/articles/450/5-3-47-869.pdf
https://doi.org/10.33545/26164485.2021.v5.i4a.451, https://www.homoeopathicjournal.com/articles/451/5-1-100-423.pdf
https://doi.org/10.33545/26164485.2021.v5.i4a.452, https://www.homoeopathicjournal.com/articles/452/5-3-59-118.pdf
https://doi.org/10.33545/26164485.2021.v5.i4a.453, https://www.homoeopathicjournal.com/articles/453/5-3-60-925.pdf
https://doi.org/10.33545/26164485.2021.v5.i4a.454, https://www.homoeopathicjournal.com/articles/454/5-3-52-672.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.455, https://www.homoeopathicjournal.com/articles/455/5-3-51-959.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.456, https://www.homoeopathicjournal.com/articles/456/5-3-22-554.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.457, https://www.homoeopathicjournal.com/articles/457/5-3-63-183.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.458, https://www.homoeopathicjournal.com/articles/458/5-4-2-282.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.459, https://www.homoeopathicjournal.com/articles/459/5-3-41-750.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.460, https://www.homoeopathicjournal.com/articles/460/5-4-8-201.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.461, https://www.homoeopathicjournal.com/articles/461/5-4-17-630.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.462, https://www.homoeopathicjournal.com/articles/462/5-4-7-358.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.463, https://www.homoeopathicjournal.com/articles/463/5-4-15-376.pdf
https://doi.org/10.33545/26164485.2021.v5.i4b.464, https://www.homoeopathicjournal.com/articles/464/5-4-16-170.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.465, https://www.homoeopathicjournal.com/articles/465/5-4-18-548.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.466, https://www.homoeopathicjournal.com/articles/466/5-4-19-677.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.467, https://www.homoeopathicjournal.com/articles/467/5-4-23-401.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.468, https://www.homoeopathicjournal.com/articles/468/5-4-24-210.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.469, https://www.homoeopathicjournal.com/articles/469/5-4-25-967.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.470, https://www.homoeopathicjournal.com/articles/470/5-4-21-314.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.471, https://www.homoeopathicjournal.com/articles/471/5-4-30-817.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.472, https://www.homoeopathicjournal.com/articles/472/5-3-53-842.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.473, https://www.homoeopathicjournal.com/articles/473/5-4-31-103.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.474, https://www.homoeopathicjournal.com/articles/474/5-4-32-733.pdf
https://doi.org/10.33545/26164485.2021.v5.i4c.475, https://www.homoeopathicjournal.com/articles/475/5-4-14-286.pdf
https://doi.org/10.33545/26164485.2021.v5.i4d.476, https://www.homoeopathicjournal.com/articles/476/5-4-10-393.pdf
https://doi.org/10.33545/26164485.2021.v5.i4d.477, https://www.homoeopathicjournal.com/articles/477/5-3-18-693.pdf
https://doi.org/10.33545/26164485.2021.v5.i4d.478, https://www.homoeopathicjournal.com/articles/478/5-3-48-190.pdf
https://doi.org/10.33545/26164485.2021.v5.i4d.479, https://www.homoeopathicjournal.com/articles/479/5-4-33-268.pdf
https://doi.org/10.33545/26164485.2021.v5.i4d.480, https://www.homoeopathicjournal.com/articles/480/5-3-55-251.pdf
https://doi.org/10.33545/26164485.2021.v5.i4d.481, https://www.homoeopathicjournal.com/articles/481/5-4-35-228.pdf
https://doi.org/10.33545/26164485.2021.v5.i4d.482, https://www.homoeopathicjournal.com/articles/482/5-3-35-995.pdf
https://doi.org/10.33545/26164485.2021.v5.i4d.483, https://www.homoeopathicjournal.com/articles/483/5-3-58-574.pdf
https://doi.org/10.33545/26164485.2021.v5.i4d.484, https://www.homoeopathicjournal.com/articles/484/5-4-36-673.pdf
https://doi.org/10.33545/26164485.2021.v5.i4e.485, https://www.homoeopathicjournal.com/articles/485/5-4-29-821.pdf
