passage_id,query,label,stance,stance_confidence,title,section_heading,url,author,medically_reviewed_by,published_date,text,faiss_similarity,cross_encoder_relevance,labeled_at
dcd010bff3c3b9809d7eb6ec8d38032bace81569_s0_b0,Low vitamin D levels are associated with reduced bone mineral density.,unrelated,,,What to Know About Rickets,,https://www.webmd.com/children/what-to-know-rickets,Jeffrey Weishaupt,"Dan  Brennan, MD",2024-02-20,"Rickets is a condition that weakens and softens bones in children. It usually happens in children who don't get enough vitamin D. They may not get enough sun exposure, the primary source of vitamin D, or are not getting enough vitamin D in their diet.",0.95,0.016598360612988472,2026-01-26T22:03:32.758215
1f970605b6f8a63572b02aebf33e28cdf0387067_s0_b0,Low vitamin D levels are associated with reduced bone mineral density.,unrelated,,,What Is Hypophosphatemia?,,https://www.webmd.com/a-to-z-guides/what-is-hypophosphatemia,WebMD Editorial Contributors,"Carmelita  Swiner, MD",2023-07-06,"Phosphorous is a mineral found in your bones that helps to keep your bones and body healthy. Normal blood phosphorous levels are between 2.5 to 4.5 mg/dL. Hypophosphatemia is a condition in which your blood has a low level of phosphorous. Low levels can cause a host of health challenges, including muscle weakness, respiratory or heart failure, seizures, or comas. The cause of hypophosphatemia is always from some other underlying issue. It is a severe condition, and you must treat the underlying issue to prevent some of the very severe repercussions of having hypophosphatemia.",0.95,0.085941381752491,2026-01-26T22:03:33.334102
0a1aa160bc0dfb32d5b46f72b9458edc06aa7729_s6_b0,Low vitamin D levels are associated with reduced bone mineral density.,unrelated,,,What Are the Side Effects of Vitamin D?,Vitamin D Deficiency,https://www.webmd.com/vitamins-and-supplements/what-are-the-side-effects-of-vitamin-d,WebMD Editorial Contributor,"Sabrina  Felson, MD",2025-04-29,"Certain medical conditions, lifestyle, genetic factors, and medications can lead to a vitamin D deficiency.",0.95,0.014398311264812946,2026-01-26T22:03:33.345549
9165d8d29d6b045c01224c9fbfe4dc6584558f47_s10_b0,A high-fiber diet improves bowel regularity.,unrelated,,,"9 IBS Myths, Debunked",Myth No. 6: Fiber can cure IBS.,https://www.webmd.com/ibs/features/ibs-myths-common,Camille Noe Pagán,"Melinda  Ratini, MS, DO",2015-07-26,"Fiber, the part of carbohydrates that the body can't digest, can help ease IBS-related constipation . It's not a cure, though. Some people with the disease even find that it makes pain and bloating worse at first.",0.9416096210479736,0.01602047123014927,2026-01-26T22:03:40.616959
d0bd5d9ca37e9639a78e7114f9ad253cdab85b24_s6_b1,A high-fiber diet improves bowel regularity.,unrelated,,,Signs and Symptoms of Colon Strictures,Treatments,https://www.webmd.com/ibd-crohns-disease/crohns-disease/colon-stricture-overview,Alyson Powell Key,"Minesh  Khatri, MD",2024-11-28,"Changes to your diet. A low-fiber or low-residue diet reduces the risk of blocks in your intestine and the number and size of your poops. Studies also show a connection between a gluten-free diet and IBD symptom relief, which could lower your risk of strictures.",0.9411859512329102,0.2712060809135437,2026-01-26T22:03:41.208914
33d059e1aa0a6013548e39bea8c675b017802be9_s6_b2,Colorectal cancer screening improves detection of early-stage disease.,unrelated,,,At-Home Screening Tests for Colon Cancer,Who Should Use At-Home Colon Cancer Tests?,https://www.webmd.com/colorectal-cancer/home-test-colon-cancer-cologuard,Kim Painter,"Shruthi  N, MD",2024-10-16,"But the guidelines differ if you are at higher-than-average risk for colon cancer. In some cases, you'll need to start screening at an earlier age, get screened more often, and stick to colonoscopy, which allows your doctor to examine your colon directly and remove polyps. While most polyps are harmless, a small number turn into cancer, so finding and removing them is a way of preventing cancer.",0.95,0.006264183670282364,2026-01-26T22:03:48.770202
60556f6f6b8de1ae34afc394f7fb0e90319e8548_s0_b3,Colorectal cancer screening improves detection of early-stage disease.,unrelated,,,Why Colon Cancer Screening Matters,,https://blogs.webmd.com/digestive-health/20221130/why-colon-cancer-screening-matters,,,,But did you know it is also one of the most preventable? Colon cancer screening is designed to find cancers before they become advanced or remove polyps before they have the chance to transform into a cancer. Studies have shown lower death rates with screening programs.,0.95,0.17251461744308472,2026-01-26T22:03:48.779685
e9904052797623b166675ed431edfd999a8c4913_s4_b0,Colorectal cancer screening improves detection of early-stage disease.,unrelated,,,Should You Get a Colonoscopy or Do an At-Home Test?,,https://blogs.webmd.com/digestive-health/20241220/should-you-get-a-colonoscopy-or-do-an-at-home-test,,,,"Colonoscopies are usually recommended if you have an increased or high risk for colorectal cancer, though you can opt for this test even if you’re at average risk. (It’s always smart to check with your insurance company about coverage.)",0.95,0.22286754846572876,2026-01-26T22:03:54.404307
7dc777389a33ec27604c5974955402fabba82f16_s18_b0,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,What Causes Osteoporosis? And Why?,Causes of Osteoporosis: Medications,https://www.webmd.com/osteoporosis/features/cm/causes,Rebecca Buffum Taylor,"Brunilda  Nazario, MD",2009-04-26,"Taking certain medications may lead to bone loss and an increase in bone fractures . Most common are corticosteroids, also known as cortisone , hydrocortisone, glucocortisoids, and prednisone . These drugs are used to treat asthma, rheumatoid arthritis, psoriasis, colitis, and a wide range of other conditions. Antiseizure drugs are linked to bone loss, as well.",0.95,0.1762107014656067,2026-01-26T22:04:27.030284
c97fb58d934c755a365b36689fb2bf080a840439_s2_b2,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,Healthy Aging With Rheumatoid Arthritis,Lungs.,https://www.webmd.com/rheumatoid-arthritis/healthy-aging-with-rheumatoid-arthritis,Linda Rath,"David  Zelman, MD",2024-06-01,"Bones. Osteoporosis – fragile bones more likely to fracture – is a serious side effect of prednisone and other steroid medications you may take for your RA. This is especially true for older folks whose bones are often fragile to begin with. If your doctor prescribes a steroid, ask if you can try a different medicine. Or use the lowest dose of steroids for the shortest time possible. Add calcium and vitamin D supplements to help protect your bones.",0.95,0.028085054829716682,2026-01-26T22:04:30.989493
a985056b42c94e0525791f6bd0642131de6c6097_s11_b2,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,Talus Bone: What to Know,Osteoporosis.,https://www.webmd.com/a-to-z-guides/talus-bone-what-to-know,Sarah Vallie,"Jabeen  Begum, MD",2024-08-28,"Osteoporosis can affect anyone, but Asian and white post-menopausal women are most commonly affected. Things that can have an impact on your likelihood of osteoporosis occurring include:
Age
Sex
Ethnic background
A small body frame
A family history of osteoporosis
Low levels of estrogen in women and testosterone in men
Overactive thyroid, parathyroid, or adrenal glands
Insufficient calcium intake
Eating disorders
Weight loss surgery
Steroids
Certain medications, such as those used to treat cancer, gastric reflux, seizures, and to prevent transplant rejection
Cancer
Celiac disease
Inflammatory bowel disease (IBS)
Kidney disease
Liver disease
Multiple myeloma
Rheumatoid arthritis
A sedentary lifestyle
Excessive use of alcohol and tobacco products",0.95,0.13430434465408325,2026-01-26T22:04:32.312980
8efec5cae15f84075b6d9ad44ab5db31cac3e9b8_s23_b5,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,Emphysema,PDE4 inhibitors,https://www.webmd.com/lung/copd/what-is-emphysema,Kim Painter,"Jabeen  Begum, MD",2024-08-28,"Over time, steroids can have serious side effects, including weight gain, diabetes, cataracts, high blood pressure, weakened bones, and an increased risk of infection.",0.95,0.00010137401113752276,2026-01-26T22:04:33.055212
db366319811410906e1375455a3bce8924740fe6_s10_b0,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,Pain Medications,,https://www.webmd.com/pain-management/pain-relievers,WebMD Editorial Contributors,"Jennifer  Robinson, MD",2023-09-19,"Prescription corticosteroids are strong medicines and may have serious side effects, including:
Weight gain and salt retention
Peptic ulcer disease
Mood changes
Trouble sleeping
Weakened immune system
Thinning of the bones and skin
High sugar levels",0.95,0.0396726131439209,2026-01-26T22:04:33.065714
1ec0a11c873c61e2e51ee4410302ebd1645d05fb_s6_b0,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,Male Osteoporosis: Bone Mass Matters,Causes of Male Osteoporosis: Medications That Reduce Bone Mass,https://www.webmd.com/osteoporosis/features/male-men,Rebecca Buffum Taylor,"Brunilda  Nazario, MD",2009-04-29,"A host of medications can lead to bone loss in men, just as they can for women. These ""red flag"" drugs include:
Corticosteroids. These aren't muscle-building ""steroids."" They're anti-inflammatory steroids that dampen the body's immune response, also known as cortisone , hydrocortisone, glucocorticoids, and prednisone . These drugs, useful for treating everything from asthma to ulcers, can wreak havoc with bone. In one study, doses of prednisone higher than 7.5 mg a day shut down new bone growth completely -- and sped up the normal loss of old bone.
Drugs for prostate cancer. Taking drugs called GnRH agonists, often used for men with prostate cancer , can lead to low bone mineral density ( BMD ) and a higher rate of fractures .
Antiseizure drugs. These drugs have been associated with bone loss, especially for men who take long-term high doses and don't get enough calcium or vitamin D.",0.95,0.0077585382387042046,2026-01-26T22:04:33.658819
66ecf66f7c2940fd63b36f4857f73c4c23a28ee4_s8_b0,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,Polymyalgia Rheumatica Treatment Plan,Calcium and Vitamin D,https://www.webmd.com/arthritis/cm/pmr-treatment-options,,,,"Steroid medicines can weaken your bones and raise your chances of a fracture. If you have to stay on these medicines for 3 months or longer, your doctor might recommend that you take calcium and vitamin D supplements to keep your bones strong. And if you are at high risk for a fracture, you might also take medicines called bisphosphonates to slow bone loss.",0.95,0.0022802252788096666,2026-01-26T22:04:34.221227
ad5fc4a2a9e412ad9282b67168e02cee92a84f0d_s5_b1,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,Recent Advances in ANCA-Associated Vasculitis,Maintenance,https://www.webmd.com/pain-management/cm/aav-recent-advances,Matt McMillen,"Neha  Pathak, MD",2026-01-08,"During this time, your doctor likely will slowly reduce your dose of steroids to prevent side effects that can occur when these drugs are taken for long periods. Such side effects include:
Infections
Weakened bones and bone breaks
Thinning skin
Weight gain
Mood changes
Increased blood pressure and blood sugar",0.95,5.7801658840617165e-05,2026-01-26T22:04:34.230995
6c9a5506b57c21a36d284c8ef37a3cd8573ee4f2_s13_b0,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,High-Dose Steroids for CLL: Details to Know,Are High-Dose Steroids Safe?,https://www.webmd.com/cancer/lymphoma/cm/high-dose-steroids,,,,"Safety is a concern when it comes to corticosteroids. In high doses, steroids can cause serious or life-threatening infections in people with CLL. That’s because the drugs put a halt on your immune system. This makes it easier for you to catch an infection and harder to fight one off. Other possible serious problems that can happen due to steroid use include: A severe allergic reaction Cushing syndrome (a condition that happens when your body is exposed to too much of the stress hormone cortisol) Issues with your adrenal glands (small glands that sit on top of your kidneys) Muscle damage Psychosis Seizures Diabetes Low levels of potassium High blood pressure Heart failure Peptic ulcers (sores that form on the lining of your stomach or small intestines) Holes or bleeding in your intestines Swelling of your pancreas Bulging eyes Ruptured tendons Osteonecrosis (a condition that happens when bone tissue dies because of a lack of blood flow)",0.95,0.213174507021904,2026-01-26T22:04:34.240902
56bc096826008d0392bd3fd2a0a7a294692d76c0_s10_b1,Long-term corticosteroid use increases osteoporosis risk.,unrelated,,,Corticosteroids for Multiple Myeloma,Risks of Long-Term Use,https://www.webmd.com/cancer/multiple-myeloma/steroids-multiple-myeloma,Janie McQueen,"Jennifer  Robinson, MD",2024-06-15,"Steroids can affect your bones in two main ways: They can hamper how your body absorbs calcium, a mineral that keeps your bones strong, and they can speed up how fast your bones break down. The more and longer you take steroids, the more likely you’ll be to get osteoporosis.",0.95,0.1295839250087738,2026-01-26T22:04:34.251839
4077e8d6214aa496213aad3214cd911a0b1e4550_s19_b0,Elevated LDL cholesterol increases atherosclerotic cardiovascular risk.,unrelated,,,LDL Cholesterol,Takeaways,https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol,"Deanna Altomara, Matthew Hoffman, MD, Kristin Mitchell",Poonam  Sachdev,2024-07-17,"There are two main types of cholesterol in your body: high-density lipoprotein (HDL) and low-density lipoprotein (LDL). LDL is commonly known as “bad” cholesterol. Having too much LDL can lead to heart disease and stroke, so it’s important to keep it as low as possible. You can try to lower your LDL levels by making certain changes, like avoiding fatty foods and exercising regularly. Talk to your doctor about how to manage your cholesterol.",0.95,0.23284921050071716,2026-01-26T22:04:38.579508
39147abaaa5e5a5c17f36d289909cad0bf150731_s1_b0,Elevated LDL cholesterol increases atherosclerotic cardiovascular risk.,unrelated,,,High Cholesterol and Thyroid Disease,What’s the Link?,https://www.webmd.com/cholesterol-management/cholesterol-thyroid-disease,Camille Noe Pagán,"Jennifer  Robinson, MD",2023-07-16,"Cholesterol is a waxy substance that circulates in your blood . Your body makes it, and it’s also found in animal foods. There are a couple different types of cholesterol:
High-density-lipoprotein (HDL) cholesterol, or “good” cholesterol. Low levels of HDL cholesterol can contribute to heart disease and other issues, especially if your LDL cholesterol and triglyceride levels are high.
Low-density-lipoprotein (LDL) cholesterol, or “bad” cholesterol. When your LDL cholesterol levels are too high, your arteries can become too narrow and get blocked. That can cause stroke and heart problems.
Triglycerides are fats from the food you eat that circulate in your body, which can be stored in fat cells. Triglycerides aren’t actually a type of cholesterol, but their levels are measured along with HDL and LDL in order to determine your odds of developing heart conditions.",0.95,0.2968973219394684,2026-01-26T22:04:39.125476
4077e8d6214aa496213aad3214cd911a0b1e4550_s4_b1,Elevated LDL cholesterol increases atherosclerotic cardiovascular risk.,unrelated,,,LDL Cholesterol,Causes of High LDL,https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol,"Deanna Altomara, Matthew Hoffman, MD, Kristin Mitchell",Poonam  Sachdev,2024-07-17,"Things that can raise your LDL include:
Genes. If someone in your family has high cholesterol, you’re more likely to get it too.
Age. Cholesterol tends to get higher over time. That’s because the body has a harder time clearing out cholesterol as you get older.
Sex. Women and people assigned female at birth might see their LDL levels go up after menopause.
Some health conditions. Diabetes, chronic kidney disease, familial hypercholesterolemia, and HIV can lead to high LDL.
Some medications. Certain drugs, especially those used to control blood pressure or HIV, can cause high LDL as a side effect.
Fatty foods. Red and processed meats, full-fat dairy, fast foods, fried foods, and some sweets are high in saturated and trans fats. These fats are known to increase LDL cholesterol.
Lack of exercise. Not getting enough physical activity can cause you to gain weight, which increases your risk for high cholesterol.
High body weight. Being overweight or having obesity can bring up your cholesterol levels.
Tobacco use. Cigarettes and other tobacco products (including vapes) lower the amount of HDL in your blood. HDL destroys LDL. This means that if you don’t have enough HDL, your LDL levels will rise.",0.95,0.21934694051742554,2026-01-26T22:04:42.202932
984e8a43ff0a92988d073a9ee5123db74ffd47a2_s6_b0,Elevated LDL cholesterol increases atherosclerotic cardiovascular risk.,unrelated,,,High Cholesterol in Men,What Are the Risk Factors for Having High Cholesterol?,https://www.webmd.com/cholesterol-management/high-cholesterol-in-men,"Peter Jaret, Kim Painter","James  Beckerman, MD, FACC",2025-09-11,"Your risk of having high cholesterol goes up if:
Your diet is high in saturated fat . These fats, found in meat and full-fat dairy products, raise LDL cholesterol . Dietary cholesterol, found in eggs and organ meats, can also raise blood cholesterol levels, but not as much as saturated fat does.
You eat foods with artificial trans fats. These are human-made fats found in partially hydrogenated oils. They raise LDL cholesterol and lower HDL cholesterol , exactly the wrong combination. While essentially banned by FDA, these fats remain in some processed foods in small, but still harmful, amounts.
You eat processed foods or foods high in carbohydrates. These types of foods have also been shown to increase LDL cholesterol.
You are overweight or have obesity. Extra weight increases LDL and lowers HDL.
You don’t get much exercise. Studies show that frequent exercise can boost HDL, the good cholesterol. Lack of exercise can lead to weight gain.",0.95,0.17200638353824615,2026-01-26T22:04:42.820466
c44933a2d80dfde57c3c1e4293a9bfb291da20ae_s8_b6,Elevated LDL cholesterol increases atherosclerotic cardiovascular risk.,unrelated,,,HDL: The Good Cholesterol,Optimal HDL Levels,https://www.webmd.com/cholesterol-management/hdl-cholesterol-the-good-cholesterol,"Matthew Hoffman, MD, Amy Gopal",Poonam  Sachdev,2024-01-08,"There are several causes of low HDL, including:
Tangier disease: This genetic condition (inherited from parents) causes low levels of HDL cholesterol.
Familial combined hyperlipidemia: People with this inherited condition (passed on from one or both parents) have trouble processing cholesterol. That means HDL cholesterol can be too low and LDL can be too high.
Metabolic syndrome: If you have metabolic syndrome, low HDL may be part of it. Multiple health conditions combine in this syndrome and increase risk of heart disease, Type 2 diabetes, and stroke.
Overweight/obesity: If you have extra weight, or a body mass index (BMI) higher than 25, your HDL cholesterol is likely to be lower. In addition, lower levels of HDL cholesterol are associated with obesity, especially fat around the abdomen.
Smoking or tobacco use: The nicotine in tobacco lowers your HDL. All tobacco products include nicotine, including e-cigarettes.
Medication: Certain medicines may lower HDL levels, such as beta blockers, some diuretics, and others.",0.95,0.22802789509296417,2026-01-26T22:04:42.833230
d1200ba8c6136855d5fcd4350ed246f882e7ec1a_s1_b0,Elevated LDL cholesterol increases atherosclerotic cardiovascular risk.,unrelated,,,Weight Training and Cholesterol,All about cholesterol,https://www.webmd.com/cholesterol-management/cm/weight-training-cholesterol,Jon McKenna,"Sabrina  Felson, MD",2025-07-26,"You should know that your total cholesterol is a combination of three types of cholesterol:
LDL cholesterol , or low-density lipoprotein, also known as “bad” cholesterol
HDL cholesterol , or high-density lipoprotein, often called “good” cholesterol
Triglycerides , which are fats in your blood that come from foods",0.9496186971664429,0.004164733458310366,2026-01-26T22:04:45.425443
1b731a19049dd0b08204a53bf973c2011317b11e_s9_b3,Physical inactivity increases risk of osteoporosis.,unrelated,,,The Surprising Way to Fight Asthma Symptoms,,https://www.webmd.com/asthma/news/20230829/cm/surprising-way-to-fight-asthma-symptoms,Lou Schuler,,,Being inactive puts you at higher risk for obesity and all the health problems that go with it. And allowing your fitness level to decline makes it much harder to move when you need or want to.,0.9410739541053772,0.000186480741831474,2026-01-26T22:04:52.365589
b6661a880632b5cd865144d3448eaa233a84863b_s19_b0,Physical inactivity increases risk of osteoporosis.,unrelated,,,Osteoporosis: Everything You Need to Know,Exercises for Osteoporosis,https://www.webmd.com/osteoporosis/hip-pelvis-fracture-repair,"Marijke Vroomen Durning, RN","Shruthi  N, MD",2024-08-27,"If you have osteoporosis, exercise might help you slow bone loss. It can also help you:
Increase muscle strength
Stay flexible
Improve or maintain your balance
Improve your posture
Reduce pain",0.9379845857620239,0.02801530435681343,2026-01-26T22:04:56.145836
f6ed8387d091f20d5a30f0bddd7db1bacbd20d21_s0_b1,Physical inactivity increases risk of osteoporosis.,unrelated,,,Best Exercises for Osteoporosis,,https://www.webmd.com/osteoporosis/osteoporosis-exercise,Rick Ansorge,"David  Zelman, MD",2024-08-17,"You may worry that being active means you're more likely to fall and break a bone. But the opposite is true. A regular, properly designed exercise program may actually help prevent falls and fractures . That's because exercise strengthens bones and muscles and improves balance, coordination, and flexibility. That's key for people with osteoporosis.",0.9375888109207153,0.015283200889825821,2026-01-26T22:04:56.807031
f6ed8387d091f20d5a30f0bddd7db1bacbd20d21_s8_b0,Physical inactivity increases risk of osteoporosis.,unrelated,,,Best Exercises for Osteoporosis,When Too Much Exercise Can Be Bad for Bones,https://www.webmd.com/osteoporosis/osteoporosis-exercise,Rick Ansorge,"David  Zelman, MD",2024-08-17,"Some evidence shows that too much exercise can lead to bone problems, too. Intense training can cause hormone imbalances, which can lead to lower bone mass, called osteopenia . This can be a problem for some young female athletes. A balance of exercise and recovery is crucial to keeping osteoporosis at bay.",0.9371063113212585,0.1413678526878357,2026-01-26T22:04:56.818525
17f3836eaf1999fd9563e6fb11c2fb6c1071ffd7_s9_b0,Physical inactivity increases risk of osteoporosis.,unrelated,,,Exercise for Osteoporosis,Making Exercise for Osteoporosis Safe,https://www.webmd.com/osteoporosis/features/exercise-for-osteoporosis,,"James E. Gerace, MD",,"Many people worry about the safety of exercise later in life. You may be concerned if you already have osteoporosis or osteopenia . Perhaps you have never been very physically active. Whatever your concern, you can choose from a range of safe exercise options.",0.9361708164215088,0.029892949387431145,2026-01-26T22:04:58.439297
4009fe5a191cc039fcabaf3c0281c61df2e3a044_s0_b0,Air pollution exposure can worsen asthma symptoms.,unrelated,,,What Causes Asthma? Common Triggers Explained,,https://www.webmd.com/asthma/asthma-triggers,WebMD Editorial Contributors,"Smitha  Bhandari, MD",2022-10-02,"No one really knows what causes asthma. What we do know is that asthma is a chronic inflammatory disease of the airways. The causes can vary from person to person. Still, one thing is consistent: When airways come into contact with a trigger, they become inflamed, narrow, and fill with mucus.",0.9489909410476685,0.0199637021869421,2026-01-26T22:05:10.503588
f3c3a50e06ecb36f165094b30b4d35228abeff95_s0_b0,Air pollution exposure can worsen asthma symptoms.,unrelated,,,Asthma Risk Factors,,https://www.webmd.com/asthma/asthma-risk-factors,WebMD Editorial Contributors,"Carol  DerSarkissian, MD",2022-09-01,"There are usually reasons or risk factors that predispose you to asthma and respiratory problems. Asthma can happen to anyone without any risk factors, but it is less likely if there are no risk factors present.",0.9481096267700195,0.06678222119808197,2026-01-26T22:05:13.736448
25cc1018f679275ab4ffdaa79b4ab670e89ab41e_s7_b5,Processed meat intake is associated with higher colorectal cancer risk.,unrelated,,,Colon Polyps,Serrated polyposis syndrome.,https://www.webmd.com/colorectal-cancer/colon-polyps-basics,WebMD Editorial Contributors,"Zilpah  Sheikh, MD",2024-05-17,"Studies have shown that eating less of these foods could lower your risk of polyps:
Processed meat, like bacon and deli meats
Red meats, like pork and beef
High-fat foods, such as fried items",0.9478521347045898,0.11078795790672302,2026-01-26T22:05:19.084826
33d059e1aa0a6013548e39bea8c675b017802be9_s7_b0,Processed meat intake is associated with higher colorectal cancer risk.,unrelated,,,At-Home Screening Tests for Colon Cancer,,https://www.webmd.com/colorectal-cancer/home-test-colon-cancer-cologuard,Kim Painter,"Shruthi  N, MD",2024-10-16,"You are at higher-than-average risk if you have:
A family history of colorectal cancer, certain kinds of polyps, or genetic conditions that raise colon cancer risk
A previous diagnosis of colon cancer of precancerous polyps
A disease of the colon or rectum, such as ulcerative colitis or Crohn’s disease",0.9423763751983643,0.045861538499593735,2026-01-26T22:05:22.067682
4ab9f12e00b3683dada53e00e8ca4a5ae329f90b_s4_b0,Processed meat intake is associated with higher colorectal cancer risk.,unrelated,,,Colorectal Cancer Resource Center,Suggested Reads about Colorectal Cancer,https://www.webmd.com/colorectal-cancer/inherited-colorectal-cancer,,,,What you eat and don’t eat can affect your chances of getting colorectal cancer. Find out more from WebMD  about the power of foods to fight colon cancer.,0.9392128586769104,0.05762120708823204,2026-01-26T22:05:23.577938
9b4ae707472a212a548ca23e70d7bf5555591e09_s0_b2,Processed meat intake is associated with higher colorectal cancer risk.,unrelated,,,Colorectal Cancer Rates in Younger People,,https://blogs.webmd.com/digestive-health/20250902/colorectal-cancer-rates-in-younger-people,,,,"Colorectal cancer (CRC) almost always begins with precancerous polyps, or growths, in the colon or rectum. Being over 50 is a known risk factor for these abnormal polyps, so I really shouldn’t have been so put out about my test results.",0.9367107152938843,0.0022145535331219435,2026-01-26T22:05:26.501497
f9880a7d37d7a70e525d9994152985598507807a_s1_b2,Processed meat intake is associated with higher colorectal cancer risk.,unrelated,,,Colorectal Cancer: 9 Things That Raise Your Risk,Family history.,https://www.webmd.com/colorectal-cancer/risk-factors-colorectal-cancer,WebMD Editorial Contributors,"Laura J. Martin, MD",2025-01-23,"Lifestyle. You may have a higher chance of colorectal cancer if you drink a lot of alcohol , smoke, and don't get enough exercise , and if you are overweight .",0.9362546801567078,0.17510727047920227,2026-01-26T22:05:27.123200
3d60f45efcaf7513cdd905a31dcef3f16c35464d_s0_b5,Vaccination reduces the risk of measles outbreaks.,unrelated,,,Rubella,What Is Rubella?,https://www.webmd.com/a-to-z-guides/what-is-rubella,WebMD Editorial Contributors,Poonam  Sachdev,2024-02-11,"Rubella is a contagious infection that mostly affects children and causes symptoms like a rash, fever, and eye redness. It’s usually mild in kids but can be serious in people who are pregnant and in unborn babies. The best means of protection is to get vaccinated with the measles, mumps, and rubella (MMR) vaccine. (Photo credit: Allan Harris/Medical Images)",0.9448356032371521,0.3196672797203064,2026-01-26T22:05:40.644803
dd085f3a88c3dd29b92b3d5da2de93deb53c4919_s3_b0,Vaccination reduces the risk of measles outbreaks.,unrelated,,,How to Prevent Meningitis,Other Vaccines to Prevent Meningitis,https://www.webmd.com/children/vaccines/understanding-meningitis-prevention,WebMD Editorial Contributors,"Renee A. Alli, MD",2024-03-23,Vaccines can prevent many of the diseases that could lead to meningitis. Most of these shots are routinely given to young children. Some of these include:,0.9444700479507446,0.04693049192428589,2026-01-26T22:05:40.658363
618ea13145639061393db4e117c576e89e2c335f_s17_b0,Vaccination reduces the risk of measles outbreaks.,unrelated,,,What Is Meningococcal Meningitis?,Meningococcal Meningitis Vaccine,https://www.webmd.com/children/meningococcal-meningitis-symptoms-causes-treatments-and-vaccines,"Annie Stuart, Stephanie Langmaid",Poonam  Sachdev,2024-03-28,"Meningococcal meningitis is a serious disease, even with treatment. That's why prevention is a far better approach. The meningococcal vaccine can prevent meningitis infection. In the U.S., three types of meningococcal vaccines are used:",0.9439488649368286,0.03964163735508919,2026-01-26T22:05:41.313374
f855d89450d989ebf2daf0abf6ffc747bdfe6e09_s1_b0,Obesity increases the risk of knee osteoarthritis.,unrelated,,,Knee Pain Not Inevitable as You Age,What Causes Knee Pain?,https://www.webmd.com/healthy-aging/features/knee-pain-aging,Madeline Laguaite,"Michael W. Smith, MD",2021-03-19,"Though lots of things can cause your knees to hurt, arthritis is often to blame. Osteoarthritis, which is when the protective tissue (also called cartilage) in your knee wears away, is common in older adults.",0.95,0.015279512852430344,2026-01-26T22:05:57.136033
30468ec180ca0f4a0aeb0f24e99c1ef8a08d63ad_s12_b2,Obesity increases the risk of knee osteoarthritis.,unrelated,,,What Is Hypermobility Joint Syndrome?,,https://www.webmd.com/children/benign-hypermobility-joint-syndrome,WebMD Editorial Contributors,"Tyler  Wheeler, MD",2022-12-19,"People who have the syndrome as adults are more likely to get osteoarthritis (“wear and tear"" arthritis) as they age. A few people still have muscle pain from hypermobility as they become adults. They are more likely than others to have sprains, injuries, dislocations, occasional swelling, backaches, and discomfort after exercise.",0.95,0.08516325056552887,2026-01-26T22:05:57.644396
0510148704de2e3fc7349c34b478241a30b07c14_s12_b1,High triglycerides increase cardiovascular risk.,unrelated,,,What Is a Cholesterol Test?,Less than 40 mg/dL for men:,https://www.webmd.com/cholesterol-management/what-is-cholesterol-test,WebMD Editorial Contributors,"Mahammad  Juber, MD",2025-04-26,"Triglyceride levels . Your body makes this type of fat from the food you eat. High levels, in combination with either low HDL or high LDL, can clog your arteries. As with LDL levels, you want this number to be low:",0.95,0.10150635987520218,2026-01-26T22:06:09.058908
dc4b60af51b78273740a3502ad3b620c5a2e0778_s8_b3,Chronic stress is associated with higher anxiety risk.,unrelated,,,Anxiety Disorders,Causes of Anxiety Disorder,https://www.webmd.com/anxiety-panic/anxiety-disorders,"Kristin Mitchell, WebMD Editorial Contributor","Jabeen  Begum, MD",2024-05-06,"Environmental stress . This refers to stressful events you have seen or lived through. Life events often linked to anxiety disorders include childhood abuse and neglect, the death of a loved one, or being attacked or seeing violence.",0.9404966831207275,0.31856125593185425,2026-01-26T22:06:16.435694
dc4b60af51b78273740a3502ad3b620c5a2e0778_s6_b4,Chronic stress is associated with higher anxiety risk.,unrelated,,,Anxiety Disorders,Selective mutism,https://www.webmd.com/anxiety-panic/anxiety-disorders,"Kristin Mitchell, WebMD Editorial Contributor","Jabeen  Begum, MD",2024-05-06,"With these conditions, your anxiety may not fit into any other category but is significant enough to cause stress and other symptoms.",0.9398166537284851,0.21907015144824982,2026-01-26T22:06:17.096399
