passage_id	query	label	stance	stance_confidence	title	section_heading	url	author	medically_reviewed_by	published_date	text	faiss_similarity	cross_encoder_relevance	labeled_at
31961bded3cf3deca3f05db14bd5d9ee22e78601_s12_b4	Drinking a few spoonfuls of Apple Cider Vinegar a day brings a host of health benefits.	relevant	supports	0.995452038164606	Toothache Relief and Home Remedies		https://www.webmd.com/oral-health/home-remedies-toothache	Shawna Seed	Alfred D. Wyatt Jr., DMD	2024-03-23	People tout the health benefits of apple cider vinegar , including as a mouthwash. It does have bacteria-killing properties. But swishing with apple cider vinegar may be unwise if you have sensitive teeth. It's acidic and can eat away your enamel, which protects the dentin of your teeth.	0.9477391242980957	0.9225433468818665	2026-01-27T14:24:34.019973
ad7f0e0ddc039ff94e64c4446f0447312cd11197_s10_b0	Chew On This: Sticking With Nicotine Gum for the Long Haul	relevant	supports	0.9914759693610469	How to Quit Smoking		https://www.webmd.com/smoking-cessation/quit-smoking	WebMD Editorial Contributors	Jennifer  Robinson, MD	2025-08-13	You can also chew nicotine gum. Your dose depends on how much you smoke. When you feel a tingle in your mouth , stop and put it in your cheek, where it is absorbed into the blood. When the tingling is gone, start chewing again. Do this over and over again until the tingle is gone – usually after about 30 minutes. For the first 6 weeks, you’ll chew one piece every 1 or 2 hours. Treatment should last around 12 weeks. If you feel the need to continue, talk to your doctor.	0.9297890663146973	0.7172896862030029	2026-01-27T14:24:37.026629
e5e153aa29b7a4643c18edf326ad0c18f797cc2c_s0_b1	Twenty-seven out-of-state pharmaceutical companies have raised more campaign dollars (against a drug price control measure) than all other state ballot measures have raised to date, combined.	relevant	supports	0.9820751201928402	Hundreds of Prescription Drugs to See Price Hikes		https://www.webmd.com/a-to-z-guides/news/20240102/cm/hundreds-of-prescription-drugs-to-see-price-hikes	Jay Croft			Pfizer, Sanofi, Takeda Pharmaceutical and others plan to raise prices on more than 500 drugs – or more than 140 brands excluding different doses and formulations, Reuters reported.	0.9241178035736084	0.5871562361717224	2026-01-27T14:24:40.098319
25c11f7a99b27240a1bee2b8fd2506cbab97a700_s7_b2	Alzheimer's Disease Prevention: New Journal Article Highlights Benefits of Meditation and Spiritual Fitness	relevant	supports	0.9938542668764418	What Are Mala Beads?	Physical health benefits.	https://www.webmd.com/balance/what-are-mala-beads	WebMD Editorial Contributors	Carol  DerSarkissian, MD	2024-02-15	Cognitive benefits. Practicing effective meditation is good for cognition. Some studies have shown that meditation improves focus and memory. It also can help delay cognitive decline and dementia as you get older.	0.9392538070678711	0.6683135628700256	2026-01-27T14:24:42.663502
d028d4ec268a802ae655879ca83df48acbaf17b4_s7_b1	Study hints multivitamins aid women’s heart health	relevant	supports	0.9947620851999249	Making the Most Out of Multivitamins		https://www.webmd.com/diet/features/making-the-most-out-of-multivitamins	Elizabeth M. Ward, MS, RD	David  Kiefer, MD	2010-12-25	“In bridging nutrient gaps, it is perfectly plausible to think that multivitamins help head off chronic conditions, including osteoporosis and heart disease ,” Blumberg says.	0.941973865032196	0.979332447052002	2026-01-27T14:24:46.723015
d028d4ec268a802ae655879ca83df48acbaf17b4_s6_b0	Study hints multivitamins aid women’s heart health	relevant	refutes	0.9329314809470431	Making the Most Out of Multivitamins	Can Multivitamins Curb Chronic Disease?	https://www.webmd.com/diet/features/making-the-most-out-of-multivitamins	Elizabeth M. Ward, MS, RD	David  Kiefer, MD	2010-12-25	Don’t bet on multivitamins to keep you free of heart disease, cancer, and other chronic illness. That’s the recommendation of a 2006 State-of-the-Science Conference on Multivitamin/Mineral Supplements and Chronic Disease Prevention from the National Institutes of Health.	0.9364126920700073	0.9252339005470276	2026-01-27T14:24:47.733664
d68257bb3b520f303fc0d5dd4fc74a6855853695_s23_b0	3-Drug Therapy Might Be Cystic Fibrosis 'Breakthrough'	relevant	supports	0.9468503706159724	What Is Exocrine Pancreatic Insufficiency?	Treating the Root Cause	https://www.webmd.com/digestive-disorders/epi-explained				While treating EPI, you’ll need treatment for the health problem that caused it. Cystic fibrosis Treatments include enzyme replacement therapy, but there are many other medications and therapies, too. These are just a few: Bronchodilators , which open the bronchial tubes so you can breathe more easily Aantibiotics to prevent or treat infections Stool softeners , as constipation and blocked bowels are a strong risk Acid-reducing medications if needed Airway clearing therapy (techniques that make you cough up and clear the mucus in your lungs)	0.9341197609901428	0.7437299489974976	2026-01-27T14:25:01.828062
74dd312289a041d4422c389948f99f2a1532deaf_s0_b2	13 percent of Americans, the lowest ever, are without health care.	relevant	supports	0.9652159600104637	Why Losing Your Health Insurance Is a Health Risk in Itself		https://www.webmd.com/health-insurance/news/20250723/cm/why-losing-your-health-insurance-is-a-health-risk-in-itself	Julie Stewart		Research	But here's what you may not have heard: Tens of millions of Americans – about 7.6% of the population, according to the most recent data – already lack insurance, whether they've lost their job, can't afford a health plan, or have trouble signing up.	0.929119348526001	0.910325825214386	2026-01-27T14:25:03.627082
d17dca939c50dd8e476cdcb062ce55a619882227_s7_b3	Pacemaker-like device combined with defibrillator reduces deaths in mild heart failure by 29%	relevant	refutes	0.865835182960991	Heart-Failure Treatment by Device	Cardiac Resynchronization Therapy (CRT)	https://www.webmd.com/heart-disease/heart-failure/features/cm/heart-failure-treatment-by-device	R. Morgan Griffin	Michael W. Smith, MD	2004-09-29	Michael R. Bristow, MD, PhD, of the University of Colorado Health Sciences Center in Denver, was involved in one of the biggest studies of CRT ever done. Results were published in the May 2004 issue of The New England Journal of Medicine . Participants, all who had advanced heart failure, were divided into three groups: The first group got the best drug treatment -- a beta-blocker, an ACE inhibitor , and a diuretic -- while the second and third groups got the drug treatment plus either a CRT device or a CRT device with a defibrillator (the two devices now come together in one device). Researchers found that compared with aggressive medication treatment alone, adding CRT to treatment reduced the risk of death by 24%. Combining CRT with a defibrillator (the two devices now come together in one device) reduced deaths by 36%.	0.9372538924217224	0.9930048584938049	2026-01-27T14:25:06.293175
f3ad8c06b7c98c10ec846644829b9cb1e2f15863_s26_b0	Magic mushroom ingredient may ease severe depression, study suggests	relevant	supports	0.9735787222742438	Advances in Treatment for Major Depressive Disorder	Psilocybin and Depression	https://www.webmd.com/depression/cm/mdd-advances-treatment			Systematic Review	Researchers have discovered that certain psychedelic drugs, like psilocybin, can help the brain grow new connections. As a result, there’s growing interest in using “magic mushrooms” to treat different types of depression, including major depressive disorder, treatment-resistant depression, and depression tied to a physical illness. Studies show that medically supervised treatment with psilocybin is generally safe, well-tolerated, and eases depression symptoms for people who haven’t responded to other treatments. But psychedelic drugs haven’t been approved by the FDA to treat any mental health condition. Here’s what research has found so far: A single 25-milligram dose eased depression for some people within eight days. Two doses eased depression for at least a year when paired with talk therapy. Repeat doses are linked to more symptom improvement. Psilocybin works well to ease depression due to a life-threatening illness.	0.9441331624984741	0.9993452429771423	2026-01-27T14:25:08.602799
4556872d20e02e594a0c30e0a15a5ca16567be08_s6_b0	Magic mushroom ingredient may ease severe depression, study suggests	relevant	supports	0.9929784782393387	The Future of Major Depressive Disorder Treatment	Psychedelics	https://www.webmd.com/depression/features/cm/future-mdd-treatment				I think you’ll see an increased use of ketamine in the future, particularly for those who don't get help from other treatments. There’s building evidence for the use of psychedelic drugs to treat major depression. Drugs like psilocybin, commonly known as mushrooms, and LSD (lysergic acid diethylamide) can change the properties in your brain chemistry that are involved in depression. Microdoses or millidoses of these drugs can be very effective, either by themselves or when used with antidepressants. They can improve symptoms, behavior, and function. They tend to be fast-acting, but for some people the effects don’t last long. Psychedelics are still viewed with relative stigma and they’re a controlled substance. It’s necessary to find the right microdose and schedule for the best effect. Not all clinicians are skilled, comfortable, or willing to provide psychedelic drugs. Another drawback is that people may try to self-medicate, which is very difficult. This is a very specific method that requires clinical skill.	0.9424261450767517	0.8639796376228333	2026-01-27T14:25:09.934349
5435af62b871947c970f811a9763dc8516fcf201_s14_b2	Experimental TB Test Called Fast and Accurate	relevant	supports	0.9809283043289585	Tuberculosis (TB): Causes, Symptoms, Treatment		https://www.webmd.com/lung/understanding-tuberculosis-basics	Dean Shaban	Sanjay  Ponkshe, MD	2025-08-15	"There are two common tests for tuberculosis:
Tuberculosis skin testing. This is also known as the Mantoux tuberculin skin test. A technician injects a small amount of fluid into the skin of your lower arm. After 2-3 days, they’ll check for swelling in your arm. You might get this test more than once.
Tuberculosis blood testing. These tests, also called interferon-gamma release assays (IGRAs), measure the response when TB proteins are mixed with a small amount of your blood."	0.936144232749939	0.8280303478240967	2026-01-27T14:25:17.090644
4fd1aa57915dfdc5a3db9d516a2edf498bb0abdb_s8_b2	Experimental TB Test Called Fast and Accurate	relevant	supports	0.9678611033562615	What Is a Scrofula?	Diagnosing Scrofula	https://www.webmd.com/a-to-z-guides/what-is-scrofula	WebMD Editorial Contributors	Carmelita  Swiner, MD	2023-07-06	One standard test for tuberculosis is a purified protein derivative test (PPD skin test). Your doctor will inject a small amount of protein from the bacteria under your skin. If the injection site swells or becomes red, that's a signal the bacteria is present in your body. It takes several days for your doctor to be able to determine the results. ‌	0.9329699277877808	0.46272847056388855	2026-01-27T14:25:18.244690
452f0b3c8bd3a0b02bca754fa272ca9a089c31a7_s15_b3	FDA approves first drug to treat hallucinations and delusions associated with Parkinson’s disease	relevant	refutes	0.8775988910004044	Brief Psychotic Disorder	Brief Psychotic Disorder Treatment	https://www.webmd.com/schizophrenia/mental-health-brief-psychotic-disorder	WebMD Editorial Contributors	Jabeen  Begum, MD	2024-12-20	"The FDA hasn’t approved any medicines specifically to treat brief psychotic disorder. Doctors often prescribe antipsychotics that are used to treat schizophrenia. Typical, or first-generation antipsychotics, include:
Chlorpromazine (Thorazine)
Fluphenazine (Proxlixin)
Haloperidol (Haldol)
Loxapine (Loxitane)
Perphenazine (Trilafon)
Pimozide (Orap)
Thioridazine (Mellaril)
Thiothixene (Navane)
Trifluoperazine (Stelazine)"	0.95	0.729512631893158	2026-01-27T14:25:20.336813
2f56f5a4ff967c86bc4b851fe4bf3a53ad6a060a_s0_b2	FDA approves first drug to treat hallucinations and delusions associated with Parkinson’s disease	relevant	supports	0.9956605649315646	Intercepting Schizophrenia		https://www.webmd.com/schizophrenia/features/intercepting-schizophrenia				New antipsychotic drugs effectively control some of the worst symptoms, such as hallucinations and delusions. Yet only one out of five schizophrenics gets total relief. So researchers are trying a bold and controversial new approach: treating people at risk for the disease even before they are diagnosed.	0.9486962556838989	0.5156739354133606	2026-01-27T14:25:21.601546
042d46866cd70511c08727412908d13501fdf9aa_s6_b3	FDA approves first drug to treat hallucinations and delusions associated with Parkinson’s disease	relevant	supports	0.9953111730510789	Medications for Parkinson's Disease		https://www.webmd.com/parkinsons-disease/drug-treatments	WebMD Editorial Contributors	Christopher  Melinosky, MD	2024-12-12	Dopamine agonists don’t have the same risks of long-term problems as levodopa therapy. So they are often the first choice of treatment for Parkinson's disease.	0.9452663660049438	0.7796750664710999	2026-01-27T14:25:22.643880
1135f1f7caeca774b3c921a1be1a34e1fa5979fb_s0_b2	FDA approves first drug to treat hallucinations and delusions associated with Parkinson’s disease	relevant	supports	0.9941392932896829	Parkinson’s Disease and Hallucinations		https://www.webmd.com/parkinsons-disease/parkinsons-hallucinations-delusions	Hope Cristol	Christopher  Melinosky, MD	2024-12-17	Hallucinations and delusions are two main symptoms of Parkinson’s disease-associated psychosis. Several treatments can make these symptoms easier on you, your loved ones, and your care team.	0.9450244903564453	0.6688211560249329	2026-01-27T14:25:23.567774
fbd99ff2b46d888993ec1a586db142aaaf29e604_s25_b0	People with Type-A blood are more susceptible to COVID-19.	relevant	supports	0.9861979197369329	Coronavirus Antibody Testing	Takeaways	https://www.webmd.com/lung/antibody-testing-covid-19	Keri Wiginton, Amy Gopal	Jabeen  Begum, MD	2024-01-05	COVID-19 antibody tests offer you a way to know if your immune system has created antibodies to fight the virus that causes COVID-19. You can't assume you're immune to COVID-19 if you have antibodies present in your body, however. More research must be done to understand how COVID-19 antibodies help prevent reinfection. Talk to your doctor about the best ways to protect yourself from COVID-19, including vaccines and boosters that can help build up your body's defenses.	0.95	0.7610830664634705	2026-01-27T14:25:31.611231
fbd99ff2b46d888993ec1a586db142aaaf29e604_s0_b4	People with Type-A blood are more susceptible to COVID-19.	relevant	supports	0.9904420515076795	Coronavirus Antibody Testing	What Is a COVID-19 Antibody Test?	https://www.webmd.com/lung/antibody-testing-covid-19	Keri Wiginton, Amy Gopal	Jabeen  Begum, MD	2024-01-05	A COVID-19 antibody test shows whether you had the severe acute respiratory syndrome coronavirus 2 ( SARS -CoV-2) virus, which causes COVID-19, at some point in the past. It could be gone, or you could still be contagious. The test can also indicate whether your body created antibodies in response to the COVID-19 vaccine.	0.95	0.7926691770553589	2026-01-27T14:25:32.534967
fbd99ff2b46d888993ec1a586db142aaaf29e604_s33_b5	People with Type-A blood are more susceptible to COVID-19.	relevant	supports	0.9814979972643745	Coronavirus Antibody Testing		https://www.webmd.com/lung/antibody-testing-covid-19	Keri Wiginton, Amy Gopal	Jabeen  Begum, MD	2024-01-05	If you test positive for COVID-19 antibodies, it's good because it means your body's immune system has a way to recognize and fight the virus that causes COVID-19. Antibodies can't guarantee that you won't get sick, so you're not immune to getting COVID-19. Still, antibodies that stay in your blood after an infection or vaccine do offer some support to your body, and research is focused on learning more.	0.95	0.8082872629165649	2026-01-27T14:25:33.396078
fbd99ff2b46d888993ec1a586db142aaaf29e604_s12_b0	People with Type-A blood are more susceptible to COVID-19.	relevant	refutes	0.995063186367311	Coronavirus Antibody Testing	Who Should Get a COVID-19 Antibody Test?	https://www.webmd.com/lung/antibody-testing-covid-19	Keri Wiginton, Amy Gopal	Jabeen  Begum, MD	2024-01-05	"As long as you're not currently experiencing symptoms of illness, most people can get a COVID-19 antibody test if they wish. It can be helpful if:
You previously tested positive for a COVID-19 infection and want to know if you have antibodies.
You were never diagnosed with COVID-19, but want to know if you have been previously exposed to the virus.
You received a COVID-19 vaccine and want to know if you have detectable antibodies."	0.95	0.6942946910858154	2026-01-27T14:25:34.116528
ac79089065997ac3e8c29c5dc8502eeb12e0808e_s4_b1	People with Type-A blood are more susceptible to COVID-19.	relevant	supports	0.9749543745159907	COVID’s Risk to Heart May Rival That of Heart Disease		https://www.webmd.com/covid/news/20241008/cm/covid-risk-heart-may-rival-heart-disease	Sarah Amandolare			Blood type also factored into their analysis. Existing research shows that non-O blood types (that’s A, B, or AB) have an increased risk of heart attack, and type A blood may be more vulnerable to COVID infection. Knowing that, the researchers wondered if blood type might also affect long-term cardiovascular outcomes.	0.95	0.9985365867614746	2026-01-27T14:25:34.764219
db366319811410906e1375455a3bce8924740fe6_s16_b1	Muscle Relaxant May Ease Fibromyalgia Pain	relevant	supports	0.9959064020412478	Pain Medications	Other Pain Treatments	https://www.webmd.com/pain-management/pain-relievers	WebMD Editorial Contributors	Jennifer  Robinson, MD	2023-09-19	Muscle relaxers work by depressing the central nervous system, helping relieve muscle tension and spasms and often causing drowsiness. They can be effective for short-term use for acute flare-ups of back pain and nerve pain. They can also help treat nighttime muscle pain from fibromyalgia.	0.95	0.9995026588439941	2026-01-27T14:25:35.713556
f165bcfc070ff0756d145a71960c38635c4e7516_s29_b9	Muscle Relaxant May Ease Fibromyalgia Pain	relevant	supports	0.9875945646683095	Glossary of Dental Health Terms	inlay	https://www.webmd.com/oral-health/dental-health-glossary	WebMD Editorial Contributors	Robert   Brennan, DDS	2024-10-14	muscle relaxant : a type of medication often prescribed to reduce muscle contractions , thus relieving pain.	0.95	0.9114214181900024	2026-01-27T14:25:36.215594
ded33bf57f04af959e90598310b026087456a7ab_s1_b2	Muscle Relaxant May Ease Fibromyalgia Pain	relevant	supports	0.9963829418484331	Treatments to Bring SI Joint Pain Relief		https://www.webmd.com/back-pain/si-joint-dysfunction-treatment	WebMD Editorial Contributors	Tyler  Wheeler, MD	2024-02-24	Prescription muscle relaxers can ease pain by loosening up your muscles. These include carisoprodol (Soma), cyclobenzaprine (Flexeril), and metaxalone (Skelaxin). They can make you feel sleepy or sick to your stomach, though.	0.95	0.9953224062919617	2026-01-27T14:25:36.863108
35a1ae0a29cb249c2b5cc9732a3234262b304789_s9_b2	Muscle Relaxant May Ease Fibromyalgia Pain	relevant	supports	0.9963252046841136	Pain Management for Your Back		https://www.webmd.com/ankylosing-spondylitis/ankylosing-spondylitis-manage-back-pain	Jennifer Rainey Marquez	Jabeen  Begum, MD	2024-09-03	Muscle relaxants. Your doctor may prescribe these to help with painful muscle spasms, ease stiffness, and make it easier to exercise. You’ll probably only take them for short times.	0.95	0.9771730899810791	2026-01-27T14:25:37.576220
843da58e52afecc4dcd27104c76406fb0765530b_s2_b1	Muscle Relaxant May Ease Fibromyalgia Pain	relevant	supports	0.989366555554991	Fibromyalgia Treatments	How Is Fibromyalgia Fatigue Treated?	https://www.webmd.com/fibromyalgia/fibromyalgia-treatments	Debra Fulghum Bruce, PhD	David  Zelman, MD	2024-08-18	Some drugs may help ease the fatigue associated with fibromyalgia. In addition, aerobic exercise can help ease fatigue, minimize pain, improve quality of sleep, and improve mood.	0.95	0.988547682762146	2026-01-27T14:25:38.395038
9c4aa1ba7367a6358612903050d064e8cfd8f31c_s22_b5	NIH scientists adapt new brain disease test for Parkinson’s, dementia with Lewy bodies	relevant	supports	0.99084797617777	What Is Lewy Body Dementia?		https://www.webmd.com/alzheimers/dementia-lewy-bodies	Julie Marks, Susan Bernstein	Zilpah  Sheikh, MD	2024-01-24	"Clinical trials help scientists learn about different diseases and test new treatments. Some organizations that provide information about clinical trials for LBD are:
Alzheimers.gov
Lewy Body Dementia Association
ClinicalTrials.gov"	0.9346957206726074	0.8671896457672119	2026-01-27T14:25:46.907008
08c755dd3efc8f06220625c5fd48119844eb3be5_s2_b1	Dose reduction strategy can substantially reduce high cost of TNF inhibitor therapy in RA	relevant	supports	0.9787757154976817	The RA-Osteoporosis Link	Helpful Tips	https://www.webmd.com/rheumatoid-arthritis/rheumatoid-arthritis-osteoporosis	Susan Bernstein	David  Zelman, MD	2025-01-14	Get inflammation under control. RA drugs like methotrexate and tumor necrosis factor (TNF) inhibitors, such as adalimumab (Humira), adalimumab-atto (Amgevita), a biosimilar to Humira, etanercept ( Enbrel ), etanercept-szzs (Ereizi), a biosimilar to Enbrel, infliximab (Remicade), or infliximab-dyyb (Inflectra), a biosimilar to Remicade, can stop inflammation and reduce your risk of a fracture. TNF inhibitors may even protect you from this damage.	0.9467099905014038	0.48402851819992065	2026-01-27T14:25:50.972338
7e6424a0a49815a7c9aad0840dbe388b2f4f5c0a_s10_b2	Uterine fibroid embolization helps restore fertility	relevant	supports	0.9917549413913862	Fibroid Tumors: What Every Woman Must Know	What You Should Know:	https://www.webmd.com/women/uterine-fibroids/features/cm/fibroid-tumors-what-every-woman-must-know	Colette Bouchez	Brunilda  Nazario, MD	Aug	Option 2: Uterine Artery Embolization What It Is: A radiological procedure that blocks blood flow to the fibroid, causing it to shrink and eventually die. How It's Done: A minimally invasive procedure, it involves placing a catheter into the uterine arteries through which tiny particles are injected that seal off the blood supply to the tumor. What It Accomplishes: Without a blood supply, the fibroid withers and dies. Best Suited for: Women who have completed childbearing.	0.95	0.9784160852432251	2026-01-27T14:25:53.079813
c51ff3e034193c4221ec1f2591708ee4c9b67af0_s24_b1	Uterine fibroid embolization helps restore fertility	relevant	supports	0.995681637802591	Uterine Fibroids and Menopause	Hysterectomy	https://www.webmd.com/women/uterine-fibroids-menopause	Julie Marks	Jabeen  Begum, MD	2024-06-24	Uterine fibroid embolization. Your doctor places a small tube in an artery that leads to your uterus. Then, they inject tiny particles that block blood flow to the fibroids to shrink them.	0.95	0.9754207730293274	2026-01-27T14:25:53.918229
bcf770c54c2c780ae3b205b74264a563d2a58f3f_s1_b1	Uterine fibroid embolization helps restore fertility	relevant	supports	0.995619165687485	Myomectomy: Types, Risks, Recovery	Myomectomy Benefits	https://www.webmd.com/women/uterine-fibroids/surgery-for-uterine-fibroids	WebMD Editorial Contributors	Zilpah  Sheikh, MD	2023-12-09	A myomectomy can also improve fertility if the fibroids are large or inside the uterine wall or under the uterine lining.	0.95	0.8749886155128479	2026-01-27T14:25:54.795302
1f80de01d3cd7ca0d8f61d1d143e650a2c1318b8_s16_b3	Uterine fibroid embolization helps restore fertility	relevant	supports	0.9351397567855213	Uterine Fibroids	Medications.	https://www.webmd.com/women/uterine-fibroids/uterine-fibroids	Alyson Powell Key	Poonam  Sachdev	2024-01-29	"Surgery. If you have moderate or severe symptoms, you may need surgery for relief. Options include:
Myomectomy. This surgery takes out fibroids while trying to leave healthy tissue alone. This might be your best option if you hope to become pregnant in the future. There are multiple ways to do a myomectomy , from major abdominal surgery to laparoscopy (surgery done through one or more small cuts instead of one large one).
Endometrial ablation. A surgeon uses either a laser, wire loops, boiling water, an electric current, microwaves, or freezing to remove or destroy the lining of your uterus. You may be able to have this minor surgery as an outpatient. Typically, you’ll stop having periods afterward, and you'll no longer be able to get pregnant.
Uterine fibroid embolization (UFE), or uterine artery embolization (UAE). In this procedure, a doctor blocks the flow of blood to your fibroids by inserting gel or plastic particles into the nearby blood vessels. This makes the fibroids shrink.
Hysterectomy. This surgery removes your uterus completely. This is the only way to cure fibroids entirely. It’s a major surgery, but your doctor has options for how to do it, including cutting through your belly or even laparoscopy ."	0.9498949646949768	0.790282130241394	2026-01-27T14:25:56.696707
aea905ca441ee27b3ecb3335ddec9227a75f758f_s25_b3	Uterine fibroid embolization helps restore fertility	relevant	supports	0.9137495790660043	What Is an Enlarged Uterus?	Minimally invasive procedures	https://www.webmd.com/women/enlarged-uterus-causes-treatments	Mary Anne Dunkin, Carlie Olenick	Jabeen  Begum, MD	2025-07-08	Uterine artery embolization (UAE). Tiny particles are injected into the arteries (blood vessels) that supply blood to your fibroid. They cut off the blood supply and shrink your fibroid or adenomyosis tissue.	0.9491541385650635	0.9606879353523254	2026-01-27T14:25:58.217516
01196e4913b6970bfe2e87aa32372ee13233312a_s0_b0	Antidepressants linked to major personality changes	relevant	supports	0.9927644883889709	Understanding Cutting-Edge Drugs That Target N-methyl-D-aspartate (NMDA)	Selective serotonin reuptake inhibitors (SSRIs)	https://www.webmd.com/depression/cm/cutting-edge-treatments-major-depressive-disorder-nmda				Major depressive disorder (MDD) is a serious mental health condition that affects millions of people. Several types of medications can treat it. But if you’ve tried one or more antidepressants and still have symptoms, you may not know what to try next. Your doctor can help you decide how to move forward. Many things go into that choice, including which treatments you’ve tried before, how serious your symptoms are, and your overall health. Before we get into cutting-edge treatments for depression, here’s a breakdown of the first or second type of antidepressant your doctor might prescribe (or that you’ve already tried): Citalopram (Celexa) Escitalopram (Lexapro) Fluoxetine (prozac) Fluvoxamine (Luvox, Luvox CR) Paroxetine (Paxil) Sertraline (Zoloft) Serotonin norepinephrine reuptake inhibitors (SNRIs) Duloxetine (Cymbalta) Desvenlafaxine (Pristiq, Khedezla) Levomilnacipran (Fetzima) Venlafaxine (Effexor) Atypical antidepressants Bupropion (Wellbutrin) Mirtazapine (Remeron) Trazodone (Desyrel) All these target the brain chemicals serotonin, norepinephrine, or dopamine. These brain chemicals affect mood and emotions.	0.9489805102348328	0.4482632279396057	2026-01-27T14:26:05.834998
250a8d4501b6d3c128e47d6e40addb988c1d4d7e_s4_b0	Antidepressants linked to major personality changes	relevant	supports	0.9718109385649719	Depression Medicines	What are the different types of antidepressants?	https://www.webmd.com/depression/optimizing-depression-medicines	Debra Fulghum Bruce, PhD	Smitha  Bhandari, MD	2025-04-13	"Here are the main types of antidepressants along with brand names:
Selective serotonin reuptake inhibitors (SSRIs) were launched in the mid to late 1980s. This generation of antidepressants is now the most common class used for depression. Examples include citalopram (Celexa), escitalopram (Lexapro), paroxetine (Paxil, Pexeva), fluoxetine (Prozac, Sarafem), and sertraline (Zoloft). Two medicines, classified as ""serotonin modulators and stimulators"" or SMS's (meaning they have some similar properties as SSRIs but also affect other brain receptors) are vilazodone (Viibryd) and vortioxetine ( Trintellix ) Side effects are generally mild, but can be bothersome in some people. They include nausea, stomach upset, sexual problems, fatigue, dizziness , insomnia, weight change, and headaches.
Serotonin and norepinephrine reuptake inhibitors (SNRIs) are a newer type of antidepressant. This class includes venlafaxine (Effexor), desvenlafaxine (Pristiq and Khedezla), duloxetine (Cymbalta), and, levomilnacipran ( Fetzima ). Side effects include upset stomach, insomnia , sexual problems, anxiety, dizziness, and fatigue.
Tricyclic antidepressants (TCAs) were some of the first medications used to treat depression. Examples are amitriptyline , desipramine (Norpramin), doxepin (Adapin, Sinequan), imipramine (Tofranil), nortriptyline (Pamelor), protriptyline (Vivactil), and trimipramine (Surmontil). Side effects include stomach upset, dizziness, dry mouth, changes in blood pressure, changes in blood sugar levels , and nausea.
Monoamine oxidase inhibitors (MAOIs) were among the earliest treatments for depression. The MAOIs block an enzyme, monoamine oxidase, that then causes an increase in brain chemicals related to mood, such as serotonin, norepinephrine and dopamine. Examples are phenelzine (Nardil), tranylcypromine (Parnate), isocarboxazid (Marplan), and transdermal selegiline (the EMSAM skin patch). Although MAOIs work well, they're not prescribed very often because of the risk of serious interactions with some other medications and certain foods. Foods that can negatively react with the MAOIs include aged cheese and aged meats.
Other medications: Bupropion (Aplenzin, Forfivo XL, Wellbutrin) is a unique antidepressant that is thought to affect the brain chemicals norepinephrine and dopamine. Side effects are usually mild, including upset stomach, headache, insomnia, and anxiety. Bupropion may be less likely to cause sexual side effects than other antidepressants. Esketamine (Spravato) is a unique medicine originally developed as an anesthetic and thought to treat depression, though its effects on a brain chemical called glutamate. It is administered as a nasal spray and is for use in those who have not responded to treatment by other antidepressants. Its most common side effects include sedation, dissociation (having strange perceptions about time and space, or feeling as if things around you are not real), problems with thinking, and high blood pressure. If any of these side effects occur they are usually mild and temporary. Mirtazapine (Remeron) is also a unique antidepressant that is thought to affect mainly serotonin and norepinephrine through different brain receptors than other medicines. It is usually taken at bedtime because it often causes drowsiness. Side effects are usually mild and include sleepiness, weight gain, elevated triglycerides , and dizziness. Trazodone is usually taken with food to reduce the chance of stomach upset. Other side effects include drowsiness, dizziness, constipation, dry mouth, and blurry vision. It is often prescribed to help with sleep."	0.9484815001487732	0.575562596321106	2026-01-27T14:26:09.555374
01196e4913b6970bfe2e87aa32372ee13233312a_s4_b0	Antidepressants linked to major personality changes	relevant	supports	0.9931995985139193	Understanding Cutting-Edge Drugs That Target N-methyl-D-aspartate (NMDA)	Serotonin norepinephrine reuptake inhibitors (SNRIs)	https://www.webmd.com/depression/cm/cutting-edge-treatments-major-depressive-disorder-nmda				Major depressive disorder (MDD) is a serious mental health condition that affects millions of people. Several types of medications can treat it. But if you’ve tried one or more antidepressants and still have symptoms, you may not know what to try next. Your doctor can help you decide how to move forward. Many things go into that choice, including which treatments you’ve tried before, how serious your symptoms are, and your overall health. Before we get into cutting-edge treatments for depression, here’s a breakdown of the first or second type of antidepressant your doctor might prescribe (or that you’ve already tried): Citalopram (Celexa) Escitalopram (Lexapro) Fluoxetine (prozac) Fluvoxamine (Luvox, Luvox CR) Paroxetine (Paxil) Sertraline (Zoloft) Duloxetine (Cymbalta) Desvenlafaxine (Pristiq, Khedezla) Levomilnacipran (Fetzima) Venlafaxine (Effexor) Atypical antidepressants Bupropion (Wellbutrin) Mirtazapine (Remeron) Trazodone (Desyrel) All these target the brain chemicals serotonin, norepinephrine, or dopamine. These brain chemicals affect mood and emotions.	0.9484040141105652	0.4820363223552704	2026-01-27T14:26:11.259325
