passage_id	query	label	stance	stance_confidence	title	section_heading	url	author	medically_reviewed_by	published_date	text	faiss_similarity	cross_encoder_relevance	labeled_at
64708daa1354361b521f3cb97b1fb3043c3fdb29_s1_b2	High-intensity statins reduce major cardiovascular events in secondary prevention.	relevant	supports	0.9947534140340252	Can You Reverse Coronary Artery Disease?	High-Dose Statins: Pros and Cons	https://www.webmd.com/heart-disease/features/can-you-reverse-coronary-artery-disease	Hallie Levine	James  Beckerman, MD, FACC	2024-06-23	There is very good evidence that high-intensity statins, also called high-dose statins, can reverse CAD, says Steven Nissen, MD, chair of cardiovascular medicine at the Cleveland Clinic. Nissen's 2006 study, called  the ASTEROID trial, found that patients who took a very strong statin daily for 2 years were able to reverse plaque buildup and thickening of their arteries.	0.9378223419189453	0.978854775428772	2026-01-26T21:58:42.708709
e50385338c2cba63793e30204a3bb5394c05a2c9_s0_b2	High-intensity statins reduce major cardiovascular events in secondary prevention.	relevant	supports	0.996673106616374	What Are the Side Effects of Statins?	What Are Statins?	https://www.webmd.com/cholesterol-management/side-effects-of-statin-drugs	Marijke Vroomen Durning, RN, Debra Fulghum Bruce, PhD, Kristin Mitchell	Zilpah  Sheikh, MD	2024-04-17	Statins are a class of drugs often prescribed by doctors to help lower cholesterol levels in the blood, which can help prevent heart attacks and strokes. Most people who take statin drugs tolerate them very well. But some people have side effects, which can include headache, having a hard time sleeping, or flushing of the skin. (Photo credit: iStock/Getty Images)	0.9376925826072693	0.5318762063980103	2026-01-26T21:58:43.364017
b6e4027ad3a2e620da94c678ef8a02de3bf0f596_s9_b1	Smoking increases the risk of lung cancer.	relevant	supports	0.9571405497135773	Small-Cell and Non-Small-Cell Lung Cancer: What’s the Difference?	What Are the Risk Factors of SCLC and NSCLC?	https://www.webmd.com/lung-cancer/small-cell-vs-non-small-cell-lung-cancer	Kara Mayer Robinson	Sabrina  Felson, MD	2025-02-22	The earlier you start smoking, the longer you smoke, and the more often you smoke, the higher your risk is. If you already smoke, quitting now lowers your chances of developing lung cancer.	0.95	0.9999195337295532	2026-01-26T21:58:44.714834
a7ba4fb5dedc6dabd0e6b4e6183a5f4973e9740c_s5_b3	Smoking increases the risk of lung cancer.	relevant	supports	0.9957250300055125	Heart Disease Risk May Spike Risk for Muscle, Joint Problems		https://www.webmd.com/heart-disease/news/20230627/cm/heart-disease-risk-tied-to-muscle-joint-problems	Batya Swift Yasgur, MA			The findings were striking. “ The risks were up to 17-fold, which is as strong as the relationship between lung cancer and smoking; this relationship was so great, it was quite surprising to us,” Hegmann said.	0.95	0.997686505317688	2026-01-26T21:58:45.249987
a2703286c10af404c25941c73189e064a45b416d_s26_b5	Smoking increases the risk of lung cancer.	relevant	supports	0.9962611294031289	Healthy Lungs vs. Smoker's Lungs: What You Need to Know	Smoker's Lungs FAQs	https://www.webmd.com/lung/picture-of-the-lungs	Nicole Schmidt	Jabeen  Begum, MD	2024-11-14	While smoking is the leading cause of lung cancer, exposure to secondhand smoke, air pollution, asbestos, or a family history of lung cancer can also increase your chances of developing it.	0.95	0.9998822212219238	2026-01-26T21:58:45.795403
96c917363f9b1f1d93e66451c0d06d72fffae366_s1_b0	Smoking increases the risk of lung cancer.	relevant	supports	0.9901838243265471	Lung Cancer and Pneumonia: What to Know	What Causes Lung Cancer and Pneumonia?	https://www.webmd.com/lung/lung-cancer-pneumonia	Natalie Slivinski	Carol  DerSarkissian, MD	2022-08-28	Cigarette smoking is the top cause of lung cancer. It can also be caused by cigar or pipe smoking, or by inhaling toxic chemicals like radon or asbestos. You’re more at risk if you have a family history of lung cancer.	0.95	0.9998052716255188	2026-01-26T21:58:46.299162
aa265ecb57ab5beb0888bc7deea7c9fa0da23d7e_s0_b2	Smoking increases the risk of lung cancer.	relevant	supports	0.9950743186009781	What Causes Lung Cancer?		https://www.webmd.com/lung-cancer/lung-cancer-what-causes	Lauren Ragland	Elmer  Huerta, MD, MPH	2025-05-14	Cigarette smoke. Smoking causes about 90% of lung cancer cases. It also has a link to more than a dozen other types of cancer. Cigarettes have about 250 harmful chemicals, and 69 of them cause cancer. It doesn’t matter how much you smoke. Even one cigarette a day puts you at risk for lung cancer.	0.95	0.9998749494552612	2026-01-26T21:58:46.874249
1b54b6b70fbeef59494b277fed9054de314744f0_s0_b1	Smoking increases the risk of lung cancer.	relevant	supports	0.9958027055875825	Can You Prevent Lung Cancer?		https://www.webmd.com/lung-cancer/cm/prevent-lung-cancer	Peter Jaret	Laura J. Martin, MD	2024-12-01	If you've never smoked cigarettes, your risk of lung cancer is low. If you currently smoke, especially if you are a heavy smoker, your odds of developing lung cancer can be up to 30 times higher than the risk for a nonsmoker. How long you've smoked also matters.	0.95	0.9998770952224731	2026-01-26T21:58:47.414437
b29e8fcabfe8f16c5cba388f1e46b335395ae132_s1_b0	Smoking increases the risk of lung cancer.	relevant	supports	0.9939119116599815	Early Non-Small-Cell Lung Cancer	What Causes Early Non-Small-Cell Lung Cancer?	https://www.webmd.com/lung-cancer/cm/early-non-small-cell-lung-cancer	Susan Bernstein	Laura J. Martin, MD	2025-02-08	Smoking is a major cause of lung cancer. Inhaled smoke can damage cells that line your lungs and cause cancer. It can affect smokers or people exposed to secondhand smoke.	0.95	0.9995695948600769	2026-01-26T21:58:47.931861
4fcc4038de69581948df722168a0d42ac578e67f_s0_b0	Smoking increases the risk of lung cancer.	relevant	supports	0.9956817610834031	Is Lung Cancer Genetic?		https://www.webmd.com/lung-cancer/is-lung-cancer-genetic	Stephanie Watson	Paul  B	2024-03-25	Smoking is the No. 1 cause of lung cancer , but many people who get this cancer never smoked. That includes about 20% of people who die from lung cancer each year in the U.S. Apart from smoking, things in your environment and your genes can also raise your risk.	0.95	0.9998430013656616	2026-01-26T21:58:48.503106
dab8093efb7790be1980ee14409841fad78fc0b5_s15_b2	Smoking increases the risk of lung cancer.	relevant	supports	0.9919862518462292	Men's Top 5 Health Concerns	Lung Cancer	https://www.webmd.com/men/features/cm/mens-top-5-health-concerns	Dulce Zamora	Louise  Chang, MD	2007-04-29	"Besides smoking, the ACS lists the following as risk factors for lung cancer:
Exposure to secondhand smoke
Exposure to asbestos or radon
Personal history
Air pollution"	0.95	0.9993732571601868	2026-01-26T21:58:48.979624
829e5a562ea5f35652c1f7defe2705040d7a060a_s1_b0	Smoking increases the risk of lung cancer.	relevant	supports	0.9764690324543684	Pancoast Tumors	Pancoast Tumor Causes	https://www.webmd.com/cancer/pancoast-tumor	WebMD Editorial Contributors	Sabrina  Felson, MD	2024-02-14	"The risk factors for almost all lung cancers are similar. These include the following:
Smoking
Secondary smoke exposure
Prolonged asbestos exposure
Exposure to industrial elements (such as chromium or nickel)"	0.95	0.9993300437927246	2026-01-26T21:58:49.507727
e2707ec6ab7fa99cf5a93c72dce4ad7182fab780_s13_b0	Smoking increases the risk of lung cancer.	relevant	supports	0.996017087095259	Does Vaping Cause Lung Cancer? What You Should Know	How to Lower Your Lung Cancer Risk	https://www.webmd.com/lung-cancer/cm/vaping-lung-cancer	Shawna Seed	Jabeen  Begum, MD	2024-11-21	The most important thing you can do to lower your lung cancer risk is this: don't smoke. Experts estimate that about 80% of lung cancer deaths are related to smoking.	0.95	0.9996055960655212	2026-01-26T21:58:50.003078
5438ee13e1fa8b8af7818001eaf48e3748153fdf_s8_b5	Smoking increases the risk of lung cancer.	relevant	supports	0.9921791132348755	Tobacco Poisoning		https://www.webmd.com/first-aid/tobacco-poisoning	Kristen Drummey	Carol  DerSarkissian, MD	2024-09-22	Smoking tobacco in cigarettes or cigars can increase your risk of developing lung diseases like emphysema and lung cancer. It can also increase your risk of heart disease. Chewing tobacco can also cause cancers like mouth cancer, throat cancer , and esophageal cancer .	0.95	0.9999381303787231	2026-01-26T21:58:50.580914
c00da76398e49c780afadcfa1d4fc75d240c0fba_s9_b0	Smoking increases the risk of lung cancer.	relevant	supports	0.98993456581869	The Importance of Early Detection of NSCLC	What Else Can Raise My Risk for Lung Cancer?	https://www.webmd.com/lung-cancer/features/cm/early-nsclc-detection	Evan Starkman	Brunilda  Nazario, MD	2021-08-12	"In the U.S., cigarette smoking is tied to most lung cancer deaths. But even if you don’t smoke, other things can raise your chances of getting lung cancer, like:
Long-term exposure to high levels of a colorless, odorless gas called radon at home, school, or work. You can buy DIY detection kits or hire a professional to check your home’s levels.
Secondhand smoke
Air pollution
Being exposed to asbestos , diesel exhaust, or other certain chemicals at work"	0.95	0.9998000264167786	2026-01-26T21:58:51.254383
a2703286c10af404c25941c73189e064a45b416d_s15_b2	Smoking increases the risk of lung cancer.	relevant	supports	0.9959806510429784	Healthy Lungs vs. Smoker's Lungs: What You Need to Know	Asthma triggers	https://www.webmd.com/lung/picture-of-the-lungs	Nicole Schmidt	Jabeen  Begum, MD	2024-11-14	Most cigarettes contain more than 60 toxic substances linked to cancer. Smoking is the cause of more than 70 percent of lung cancer cases, making it the leading cause. Your chances of getting lung cancer increase with the amount you smoke and how long you’ve been smoking. Other tobacco products, like cigars, are also linked to lung cancer.	0.95	0.9998934268951416	2026-01-26T21:58:51.895334
3f9f0892d974f54dbf88eb68b571c986d8e02ee8_s3_b0	Smoking increases the risk of lung cancer.	relevant	supports	0.9935527794365033	What Helps to Prevent Lung Cancer From Coming Back?	Limit Exposure to Cancer-Causing Things in the Environment	https://www.webmd.com/lung-cancer/cm/lung-cancer-recurrence	Shishira Sreenivas	Elmer  Huerta, MD, MPH	2025-05-14	Several cancer-causing chemicals and substances in the environment may put you at a higher risk for your lung cancer to relapse. Try to avoid or limit your exposure to these substances, especially at home or at your workplace.	0.95	0.9795758128166199	2026-01-26T21:58:52.400298
e1db4271af7d019d2666c2407af79846637c019f_s2_b1	Smoking increases the risk of lung cancer.	relevant	supports	0.9849287798461437	Lung Cancer Screening and Tests		https://www.webmd.com/lung-cancer/lung-cancer-screening-tests	WebMD Editorial Contributors	Melinda  Ratini, MS, DO	2022-07-19	"Besides smoking, there are other reasons you could have higher chances of getting lung cancer. Your doctor may suggest you get screened if you:
Spent a lot of time around chemicals such as radon, arsenic, cadmium, chromium , nickel, silica, or asbestos
Already had small-cell lung cancer, or cancer of the head or neck
Had radiation therapy to the chest to treat cancer
Had a parent, brother or sister, or child with lung cancer
Have chronic obstructive pulmonary disease ( COPD ) or pulmonary fibrosis (scarring in the lungs)"	0.95	0.9987758994102478	2026-01-26T21:58:53.114861
b6e4027ad3a2e620da94c678ef8a02de3bf0f596_s10_b2	Smoking increases the risk of lung cancer.	relevant	supports	0.9888713801880974	Small-Cell and Non-Small-Cell Lung Cancer: What’s the Difference?		https://www.webmd.com/lung-cancer/small-cell-vs-non-small-cell-lung-cancer	Kara Mayer Robinson	Sabrina  Felson, MD	2025-02-22	"Other risk factors for NSCLC include:
Exposure to second-hand tobacco smoke
Workplace exposure to asbestos, arsenic, chromium, beryllium, nickel, soot, or tar
Radiation therapy to your breast or chest
Radon
Imaging tests like CT scans
Atomic bomb radiation
Environmental pollution
Family history of lung cancer
HIV infection
Being a heavy smoker and taking beta-carotene supplements"	0.95	0.9638341069221497	2026-01-26T21:58:53.663784
dab8093efb7790be1980ee14409841fad78fc0b5_s10_b1	Hypertension increases the risk of stroke.	relevant	supports	0.9958227497652237	Men's Top 5 Health Concerns	Stroke	https://www.webmd.com/men/features/cm/mens-top-5-health-concerns	Dulce Zamora	Louise  Chang, MD	2007-04-29	"""We know that a very important risk factor for stroke is hypertension. The control of hypertension is a crucial factor to try to prevent the onset of stroke,"" says Burke."	0.95	0.9993873834609985	2026-01-26T21:58:54.840906
5c4ddbc7814a8ec223023894023609878aafd629_s21_b1	Hypertension increases the risk of stroke.	relevant	supports	0.9903832743253492	Causes of High Blood Pressure		https://www.webmd.com/hypertension-high-blood-pressure/blood-pressure-causes	Deanna Altomara, WebMD Editorial Contributor, Kristin Mitchell	Poonam  Sachdev	2023-12-18	What is stroke-level blood pressure? High blood pressure is the biggest risk factor for strokes. In general, to lower your risk for stroke, try to keep your blood pressure under control. A hypertensive crisis (blood pressure of 180/120 mmHg or higher) can cause an immediate stroke.	0.95	0.9987699389457703	2026-01-26T21:58:55.374892
0d4463d755d0dff9d96b3d69885968433b1a18f6_s12_b0	Hypertension increases the risk of stroke.	relevant	supports	0.9962256536401247	What Are the Top Causes of Stroke?	Stroke Causes FAQs	https://www.webmd.com/stroke/stroke-causes-risks	Nichole Owens	Shruthi  N, MD	2025-10-16	High blood pressure, also called hypertension, is the single biggest risk factor for strokes. Over time, it damages and weakens your blood vessels, making them more likely to clog or burst.	0.95	0.9998459815979004	2026-01-26T21:58:55.876600
f3c0960d47c9790c479d079a51a3eebc34329d0a_s2_b0	Hypertension increases the risk of stroke.	relevant	supports	0.9956561979344188	The Link Between Stroke and Diabetes	Causes	https://www.webmd.com/diabetes/diabetes-stroke	WebMD Editorial Contributors	Michael  Dansinger, MD	2023-03-17	"High blood pressure is the leading risk factor for stroke. Others include smoking cigarettes and high levels of LDL (""bad"") cholesterol ."	0.95	0.9956021308898926	2026-01-26T21:58:56.369714
a482a4a6770c49b3109fc1126b63c5b35079a3fd_s1_b0	Hypertension increases the risk of stroke.	relevant	supports	0.9858903983879298	What Meds Do You Need to Take After a Stroke?	Blood Pressure Drugs	https://www.webmd.com/stroke/meds-after-stroke	Barbara Brody	Jennifer  Robinson, MD	2024-03-23	High blood pressure, also called hypertension , is a top cause for both types of stroke. So it’s a good bet you'll need medication to bring your readings down. Common treatments work in different ways:	0.95	0.9908682107925415	2026-01-26T21:58:56.890315
a3907cc65db8a6a7c0360b2844414a160e3e58b8_s2_b2	Hypertension increases the risk of stroke.	relevant	supports	0.9936253077187858	High Cholesterol and High Blood Pressure		https://www.webmd.com/cholesterol-management/high-cholesterol-and-high-blood-pressure	Hirania Luzardo	James  Beckerman, MD, FACC	2025-09-08	High cholesterol and high blood pressure are also the two main risk factors for heart disease and stroke because of the damage each one does over time. When you have both, your risk is even higher.	0.95	0.994870662689209	2026-01-26T21:58:57.397800
429b78f98431a4952161d83bf903d2f613cc21b7_s1_b1	Hypertension increases the risk of stroke.	relevant	supports	0.9941618865804285	The New Low for High Blood Pressure	A Wake-Up Call	https://www.webmd.com/hypertension-high-blood-pressure/features/cm/new-low-for-high-blood-pressure	Gina Shaw	Louise  Chang, MD		"""There is increasing evidence of the relationship between an elevated blood pressure and future problems with heart attack and stroke. With each level of increase in pressure, you get increased risk,"" he tells WebMD. Consider these startling statistics:"	0.95	0.9978682994842529	2026-01-26T21:58:57.981705
47ceadb2568f746fc975d44c3d4bc7a21a857306_s31_b1	Hypertension increases the risk of stroke.	relevant	supports	0.9962659363035186	High Blood Pressure and Hypertensive Heart Disease	Hypertensive Heart Disease FAQs	https://www.webmd.com/hypertension-high-blood-pressure/hypertensive-heart-disease	Stephanie Booth	Poonam  Sachdev	2025-03-06	Most people who have a stroke also have high blood pressure. That’s because weakened arteries are more likely to burst or get blocked. Managing your hypertension will help lower your risk of stroke.	0.95	0.999157190322876	2026-01-26T21:58:58.598754
04cdd2c95bade7da781f7f4901506268a8ab7250_s1_b1	Hypertension increases the risk of stroke.	relevant	supports	0.9954976187207262	Pandemic and Costs Limited Use of Shingles Vaccine		https://www.webmd.com/vaccines/news/20240320/cm/doctors-urge-use-of-effective-shingles-vaccine	Lindsay Kalter			It can also lead to a nearly 30% increase in risk for cardiovascular events, such a heart attack or stroke , according to research published in the Journal of the American Heart Association .	0.95	0.9807721376419067	2026-01-26T21:58:59.229610
d7fba9464c6337eedf3ab0b08ad73c6e79c4b20b_s0_b0	Hypertension increases the risk of stroke.	relevant	supports	0.9945211836140428	How Does High Blood Pressure Raise Stroke Risk?		https://www.webmd.com/hypertension-high-blood-pressure/hypertension-high-blood-pressure-stroke	Stephanie Langmaid	Carol  DerSarkissian, MD	2025-07-07	If you’ve ever had a stroke , you very likely also had high blood pressure . Your doctor may call it hypertension . It’s the biggest culprit behind strokes, causing more than half of them.	0.95	0.9852468967437744	2026-01-26T21:58:59.851632
c6b2fd0999c73ac0267fd454c90912c3e4484794_s2_b0	Hypertension increases the risk of stroke.	relevant	supports	0.9966835792856654	Stroke Prevention Lifestyle Tips	Know Your Numbers: Keep Blood Pressure Low	https://www.webmd.com/stroke/features/cm/stroke-prevention-lifestyle-tips	Brenda Conaway	Brunilda  Nazario, MD	2012-05-09	High blood pressure exerts continuous pressure on the walls of the arteries . If it is left untreated, it damages and weakens your arteries, making them more likely to clog or burst and cause a stroke. Hypertension is the biggest contributing risk factor to stroke.	0.95	0.9996234178543091	2026-01-26T21:59:00.441162
c217cda9fcf358d9083540969507eadf689267da_s0_b0	Hypertension increases the risk of stroke.	relevant	supports	0.9725832132091221	High-Salt Diet a Danger Even With Normal Blood Pressure		https://www.webmd.com/hypertension-high-blood-pressure/news/20230410/cm/high-salt-diet-a-danger-even-with-normal-blood-pressure	Fran Lowry			April 10, 2023 – It is well-known that high blood pressure is a risk factor for heart attacks and strokes.	0.95	0.9922322034835815	2026-01-26T21:59:01.029547
56e0ec7cd020a3c586c382f6c4d36ee23d211e35_s2_b0	Hypertension increases the risk of stroke.	relevant	supports	0.9961502755893257	Complications of Atrial Fibrillation		https://www.webmd.com/heart-disease/atrial-fibrillation/afib-complications	Stephanie Watson	Dany Paul Baby, MD	2023-02-22	High blood pressure can lead to strokes. So it’s important to keep your blood pressure in a healthy range with a nutritious diet, exercise, and medicine if you need it.	0.95	0.9033089876174927	2026-01-26T21:59:01.636615
0d4463d755d0dff9d96b3d69885968433b1a18f6_s2_b1	Hypertension increases the risk of stroke.	relevant	supports	0.9948439822061617	What Are the Top Causes of Stroke?	What Causes a Stroke?	https://www.webmd.com/stroke/stroke-causes-risks	Nichole Owens	Shruthi  N, MD	2025-10-16	"""High blood pressure is the single biggest driver of stroke,"" says Kevin Sheth, MD, director of the Yale Center for Brain and Mind Health at the Yale School of Medicine in New Haven, Connecticut. ""It damages and weakens blood vessel walls over time, making them more likely to clog or rupture, leading to either ischemic or hemorrhagic stroke."" If your blood pressure is typically 130/80 or higher, your doctor will discuss treatments with you."	0.95	0.9878380298614502	2026-01-26T21:59:02.328990
af10854ec0099af8f5b616d43fcffd45830f1979_s11_b1	Hypertension increases the risk of stroke.	relevant	supports	0.9396093630424254	What Is a Stroke?	Stroke Prevention	https://www.webmd.com/stroke/understanding-stroke-basics	Stephanie Watson	Zilpah  Sheikh, MD	2024-09-10	"Controllable risk factors for stroke:
High blood pressure
Atrial fibrillation
Uncontrolled diabetes
High cholesterol
Smoking
Excessive alcohol intake
Diet high in saturated fat, trans fat, and cholesterol
Obesity
Carotid or coronary artery disease
Oral estrogen therapy, including hormone replacement therapy (HRT) and birth control pills"	0.95	0.9753222465515137	2026-01-26T21:59:02.896737
b6eef3a3549e61d0c29e2295ab68cb7290354681_s3_b1	Hypertension increases the risk of stroke.	relevant	supports	0.9926729275068137	What Are NSAIDs for Rheumatoid Arthritis?	Do All NSAIDs Raise the Risk of Heart Attack and Stroke?	https://www.webmd.com/rheumatoid-arthritis/nsaids-rheumatoid-arthritis	WebMD Editorial Contributors	David  Zelman, MD	2024-08-28	While the actual risk of a heart attack and stroke with NSAIDs is unknown, medical studies are in progress to help find that answer. The risk is likely greatest for people who have heart disease risk factors, such as high blood pressure, high cholesterol, diabetes, and smoking.	0.95	0.6812041401863098	2026-01-26T21:59:03.414174
cfcf416a869ddb8a638ce3852c82b6d9311600b2_s26_b1	Hypertension increases the risk of stroke.	relevant	supports	0.9961661478074986	Diastole vs. Systole: Know Your Blood Pressure Numbers	Systole vs. Diastole: Which Reading Is More Important?	https://www.webmd.com/hypertension-high-blood-pressure/diastolic-and-systolic-blood-pressure-know-your-numbers	Hirania Luzardo	Poonam  Sachdev	2025-02-13	Research shows that high systolic numbers may predict stroke and heart disease, particularly in people aged 50 or older. However, some studies highlight the importance of diastolic blood pressure in predicting heart disease risk, especially in younger individuals.	0.95	0.9088152050971985	2026-01-26T21:59:03.986020
d9c6a7d93ebbdc7daae61bc70062bfc9790efeb5_s1_b1	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9963375027226021	HPV Vaccine for Adults		https://www.webmd.com/vaccines/adult-hpv-vaccine-guidelines	Matthew Hoffman, MD	Melinda  Ratini, MS, DO	2024-12-13	The HPV vaccine effectively prevents infection with the HPV types responsible for most cervical cancers and can also prevent genital warts . HPV vaccination is most effective during childhood or adolescence, but some adults can also benefit from the HPV vaccine.	0.95	0.9998134970664978	2026-01-26T21:59:05.768749
d9c6a7d93ebbdc7daae61bc70062bfc9790efeb5_s6_b0	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9759537021190137	HPV Vaccine for Adults		https://www.webmd.com/vaccines/adult-hpv-vaccine-guidelines	Matthew Hoffman, MD	Melinda  Ratini, MS, DO	2024-12-13	The HPV vaccine prevents infection by the HPV types responsible for most cervical cancers. Up until 2017, there were two vaccines available (Gardasil and Gardasil 9). Today, Gardasil 9 is the only available HPV vaccine in the U.S.	0.95	0.9995817542076111	2026-01-26T21:59:06.295861
d9c6a7d93ebbdc7daae61bc70062bfc9790efeb5_s6_b2	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.985493684631816	HPV Vaccine for Adults		https://www.webmd.com/vaccines/adult-hpv-vaccine-guidelines	Matthew Hoffman, MD	Melinda  Ratini, MS, DO	2024-12-13	HPV vaccines are extremely effective at preventing infection by the HPV types they cover. Getting the HPV vaccine reduces a woman’s risk of cervical cancer and precancerous growths substantially. Men cannot develop cervical cancer, but the HPV vaccine may prevent genital warts, penile cancer, anal cancer, throat cancer, and the spread of HPV to sexual partners. Gardasil 9 is approved for males ages 9 through 45.	0.95	0.9999146461486816	2026-01-26T21:59:06.880226
54479d4cb0eec3f1af575a430ed58f77aac5f134_s10_b2	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9955449356928915	Cervical Dysplasia	Prevention of Cervical Dysplasia	https://www.webmd.com/cancer/cervical-cancer/cervical-dysplasia-symptoms-causes-treatments	Rick Ansorge	Carol  DerSarkissian, MD	2024-02-12	Three vaccines -- Cervarix , Gardasil,  and Gardasil-9 -- have been approved by the FDA to help prevent infection with some types of HPV , including the types that cause most cases of cervical cancer.	0.95	0.9990724325180054	2026-01-26T21:59:07.392749
3fe17f4407c4e5adca1ed7b088ea4f794964fcad_s5_b2	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9952944766805932	HPV Rates Skyrocket Despite Safe, Effective Vaccine		https://www.webmd.com/sexual-conditions/hpv-genital-warts/news/20230626/cm/hpv-rates-skyrocket-despite-effective-vaccine	Kelly Wairimu Davis, MS			While the vaccine is not guaranteed to protect you from the more than 100 strains of HPV, it can protect you from HPV 16 and HPV 18 – two high-risk strains that cause around 70% of cervical cancers.	0.95	0.9992560744285583	2026-01-26T21:59:07.934795
4831a0b855d147a304c937809fb6192f7500f57a_s14_b0	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9949071575693383	What Is Cervical Cancer and Can I Prevent It?	The HPV Vaccine	https://www.webmd.com/cancer/cervical-cancer/understanding-cervical-cancer-prevention	WebMD Editorial Contributors	Laura J. Martin, MD	2025-08-16	There are more than 100 kinds of HPV, but two of them (types 16 and 18) cause more than half of all cervical cancers. The HPV vaccine targets them.	0.95	0.9934923052787781	2026-01-26T21:59:08.383390
b75277597cd2c83665a23492efddbf6219bb8cdb_s3_b1	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9965659273558597	Vaccines for Preteens and Teens		https://www.webmd.com/children/preteen-and-teen-immunizations	Steve Goodman	Amita  Shroff, MD	2025-02-15	The vaccination prevents the development of at least 75% of cervical cancers in women, and maybe even more. Besides the connection to cervical cancer, HPV infections can cause head and neck cancers, including throat cancer , which the vaccine can help prevent.	0.95	0.9997897744178772	2026-01-26T21:59:08.932962
f058653bce51b5b1ebf3c8b4c99f90efcf92f912_s0_b0	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9921707395397007	HPV Vaccines	What Are HPV Vaccines?	https://www.webmd.com/sexual-conditions/hpv-genital-warts/hpv-vaccines-human-papillomavirus	Kathleen Doheny	Traci C. Johnson, MD	2024-11-04	HPV vaccines protect against a very common sexually transmitted virus called HPV or human papillomavirus. HPV infects at least 50% of sexually active people at some point in their lives. The body often clears the virus on its own. But if the virus persists, it can lead to cervical, anal, and throat cancers and to genital warts .	0.95	0.9954851865768433	2026-01-26T21:59:09.493906
3fe17f4407c4e5adca1ed7b088ea4f794964fcad_s12_b2	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9811010607669266	HPV Rates Skyrocket Despite Safe, Effective Vaccine		https://www.webmd.com/sexual-conditions/hpv-genital-warts/news/20230626/cm/hpv-rates-skyrocket-despite-effective-vaccine	Kelly Wairimu Davis, MS			"The HPV vaccine is another common method of protection. The shot is “approved for prevention of nine of the most high-risk strains of HPV,"" or those that are most commonly linked to cancer, according to Lee. The vaccine “reduces the frequency of infection” with these viruses, which can ultimately lower the risk of cancers linked to HPV, including cervical, anal, and vulvar and vaginal cancers, she said."	0.95	0.999725878238678	2026-01-26T21:59:10.096609
e2d885ad876bff31862e264d219f631660506a21_s10_b0	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9928676219083518	What Is Non-Communicable Disease?		https://www.webmd.com/a-to-z-guides/what-is-non-communicable-disease	WebMD Editorial Contributor	Dan  Brennan, MD	2024-04-06	"For example, you can lower your risk for cervical cancer by:
Getting the HPV vaccine
Maintaining regular health exams to identify pre-cancer cells
Remembering to schedule appointments for follow up care if needed"	0.95	0.99969482421875	2026-01-26T21:59:10.676933
af80a417b5f2fe6d2b4bc53dd6e79aecc8e24757_s27_b0	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9832486088375155	Genital Warts and HPV	Gardasil 9	https://www.webmd.com/sexual-conditions/hpv-genital-warts/genital-warts-and-hpv	Shawna Seed, WebMD Editorial Contributor	Zilpah  Sheikh, MD	2024-04-29	. This is the only vaccine you can get in the U.S. since 2017. It protects against the HPV-16 and HPV-18 strains, which are the most high-risk. It also protects against the strains 31, 33, 45, 52, and 58, which are linked to cervical cancer. And it protects against strains 6 and 11, which cause genital warts.	0.95	0.9962765574455261	2026-01-26T21:59:11.260082
96a5cdf062600c093dd34ff8a70e8e92333a0d03_s40_b3	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9913839211045568	Human Papillomavirus (HPV)	HPV vaccine	https://www.webmd.com/sexual-conditions/hpv-genital-warts/hpv-virus-information-about-human-papillomavirus	Keri Wiginton	Shruthi  N, MD	2024-09-15	The vaccines target high-risk types of HPV. All three guard against HPV 16 and 18. Gardasil and Gardasil-9 are also effective against HPV 6 and 11, which cause most genital warts. Gardasil-9 also targets high-risk strains 31, 33, 45, 52, and 58.	0.95	0.5301101803779602	2026-01-26T21:59:11.822116
4249d22f7074bbce887597097feaa2f1c97ff2e9_s9_b4	HPV vaccination reduces the risk of cervical cancer.	relevant	supports	0.9921826191346196	3 New Things About Vaccines That Matter to You		https://www.webmd.com/vaccines/news/20250313/cm/3-new-things-about-vaccines-that-matter-to-you	Lisa O'Mary			The vaccination schedule is recommended because it works well – preteens produce more antibodies after an HPV vaccination than older teens do. The vaccine protects against 90% of cancers caused by the virus, including all cases of cervical cancer as well as nearly 100% of cases of genital warts. HPV is so common that nearly all people get at least one type of HPV during their lifetime.	0.95	0.996260941028595	2026-01-26T21:59:12.463586
